age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
47,25,118972,820,807,1239,862,850,14,0,0,50,253
29,25,165360,1135,381,1341,508,850,521,0,0,40,253
48,25,38950,820,807,80,862,850,14,0,0,89,253
42,634,277256,19,807,31,862,850,14,0,1977,60,253
29,25,247151,2324,1932,393,837,850,521,0,0,40,253
34,25,213722,820,381,769,846,850,14,0,0,40,253
20,25,209955,2361,381,340,846,850,14,0,0,25,253
41,25,174395,702,807,31,862,850,14,0,0,40,253
45,25,138626,2361,1932,445,508,850,14,0,1876,50,253
22,597,179973,1135,381,63,846,850,14,0,0,40,253
23,25,200207,820,1932,769,846,850,14,0,0,44,253
19,25,156587,2361,381,1341,846,850,521,0,0,38,253
24,25,33016,2361,381,734,846,850,14,0,0,40,253
20,25,197496,2361,381,636,846,850,14,0,0,30,2334
32,25,153588,820,1932,734,508,850,14,0,0,40,253
52,25,99736,702,1932,31,837,850,14,15020,0,50,253
36,25,284166,820,381,636,837,850,14,0,0,60,253
18,25,716066,543,381,393,846,850,14,0,0,30,253
27,25,188519,820,1932,636,846,850,521,0,0,40,253
26,25,109080,2361,807,636,862,850,14,0,0,60,253
52,25,174421,1915,1932,31,837,850,521,0,0,32,253
24,25,259351,2361,381,734,837,653,14,0,0,40,1565
42,625,284403,820,1932,1341,508,1381,14,0,0,40,253
39,25,85319,894,807,31,484,850,521,7688,0,60,253
20,597,201766,2361,381,63,846,850,521,0,0,35,253
20,434,340475,2361,381,1341,846,850,521,0,0,10,253
39,25,487486,820,1032,769,837,850,14,0,0,40,2334
68,597,484298,2324,807,63,862,850,14,0,0,30,253
35,25,170617,820,381,393,837,1381,521,0,0,48,253
54,25,94055,668,807,340,862,850,14,0,0,40,253
24,25,117779,668,381,445,846,850,14,0,0,40,253
24,25,209770,668,381,31,508,850,521,0,0,8,253
20,25,317443,2361,381,1341,846,1381,521,0,0,15,253
64,597,140237,1208,807,63,862,850,14,0,0,40,253
28,25,107411,668,381,31,508,850,521,0,0,35,253
36,575,122493,820,807,734,862,850,14,0,0,47,253
44,634,195124,820,807,1239,862,850,14,0,0,60,2334
38,25,101978,2361,1597,393,508,850,14,0,2258,55,253
22,25,335453,820,381,1341,508,850,521,0,0,60,253
56,25,318329,820,807,393,862,850,14,0,0,40,253
24,25,100321,668,807,31,862,850,14,0,0,45,253
24,575,81145,2361,381,340,508,850,521,0,0,75,253
22,25,62865,1915,381,1341,508,850,521,0,0,40,253
21,25,176262,2361,381,445,846,850,521,0,0,30,253
42,25,168103,668,807,445,862,850,14,0,0,40,253
41,1539,208174,702,1932,31,837,850,521,0,0,55,253
19,25,188815,820,381,340,846,850,521,34095,0,20,253
67,575,226092,2361,807,428,862,850,14,0,0,44,253
20,25,212668,2361,381,636,846,850,521,0,0,30,253
32,25,381583,820,807,734,862,1582,14,0,0,40,253
46,25,239439,820,1597,393,846,1381,521,0,0,40,253
52,25,172493,820,381,636,508,850,521,0,0,36,253
44,25,239876,668,1932,31,837,1381,14,0,0,40,253
65,597,221881,2324,807,63,862,850,14,0,0,40,1565
37,1539,218184,668,807,31,862,850,14,0,1887,40,253
27,575,206889,2361,807,428,862,850,14,0,0,50,253
35,25,110668,820,807,393,484,1381,521,0,0,35,253
30,25,211028,820,381,1341,508,850,521,0,0,45,253
64,1539,202984,820,807,734,862,850,14,3137,0,40,253
48,25,20296,820,1932,1341,508,850,521,0,0,37,253
35,25,194690,1150,1932,80,837,850,521,0,0,40,253
28,575,204984,668,381,80,508,850,14,0,0,45,253
63,575,35021,668,807,31,862,338,14,0,1977,32,203
40,575,238574,894,807,31,862,850,14,0,0,55,253
33,25,345360,2361,381,636,508,850,14,0,0,40,253
40,25,192381,2361,807,734,862,850,14,0,0,50,253
25,25,479765,1150,381,636,1274,850,14,0,0,45,3058
45,634,34091,668,807,445,862,850,14,0,0,38,253
30,25,151773,2361,807,393,862,850,14,0,0,40,253
53,25,299080,2361,381,1341,837,1381,521,0,0,40,253
63,25,135339,820,807,1341,862,338,14,2105,0,40,771
27,1539,52156,2361,807,632,862,850,14,0,0,60,253
31,25,318647,2324,381,734,508,850,14,0,0,40,253
33,25,80145,820,807,1239,862,850,14,0,0,60,253
39,434,343646,668,1932,632,508,850,14,0,0,40,1565
42,575,198692,2361,807,734,862,850,14,0,0,45,253
19,25,266635,820,381,340,846,1381,14,0,0,30,253
31,25,197672,668,807,31,862,850,14,0,0,40,253
53,25,185846,820,807,734,862,850,14,0,0,40,253
47,575,315110,2361,807,31,862,850,14,0,0,20,253
27,25,220754,19,381,1341,846,850,521,0,0,40,253
22,25,64292,820,381,80,508,850,521,0,0,40,253
29,25,126060,820,807,636,484,850,521,0,0,40,253
52,25,78012,820,1032,636,837,850,521,0,1762,40,253
32,25,210562,1135,1932,734,846,850,14,0,0,46,253
23,25,350181,820,381,636,508,850,14,0,0,40,253
27,25,233421,2361,381,1341,846,850,14,0,0,20,253
53,25,167170,820,1032,393,508,1381,521,0,0,40,253
18,25,260801,820,381,769,846,850,14,0,0,20,253
41,25,173370,668,1597,636,837,850,521,0,0,30,253
27,25,135520,820,807,393,484,850,521,0,0,40,173
30,25,121308,2361,1932,636,846,850,14,0,0,40,253
41,25,444743,820,1932,80,837,850,521,0,0,40,253
21,25,65225,2361,381,1341,508,850,521,0,0,30,253
58,434,136982,820,190,340,837,1381,521,0,0,40,71
45,434,271962,668,1932,632,508,850,521,0,0,40,253
40,25,204046,543,1932,1239,846,850,14,0,0,40,253
21,25,225823,2361,381,1341,508,850,521,0,0,40,253
29,25,183009,668,381,31,508,1582,521,0,1590,40,253
50,25,121038,1135,807,340,484,1381,521,0,0,40,253
26,25,49092,820,807,734,862,850,14,0,0,40,253
23,25,148709,820,1597,769,1274,850,521,0,0,40,253
27,25,209205,668,381,80,846,850,14,0,0,40,253
36,1539,285865,668,381,1341,508,1381,521,0,0,40,253
22,625,216129,820,381,1341,1274,850,14,0,0,40,253
37,625,40955,2361,381,340,846,850,14,0,0,40,1663
54,25,197189,668,807,1239,862,850,14,0,0,40,253
36,25,33001,820,1932,428,837,850,14,0,0,50,253
44,25,227399,1135,807,445,862,1381,14,0,0,40,253
38,25,164050,2361,807,632,862,1381,14,0,0,40,253
49,25,259087,2361,1932,734,508,850,521,0,0,40,253
18,25,236262,2324,381,769,846,850,14,0,0,12,253
26,25,177929,668,381,636,508,850,14,0,0,48,253
48,25,166929,668,807,1341,862,850,14,0,0,45,2334
32,25,199963,2324,807,393,484,850,521,0,0,40,253
35,434,98776,820,381,80,846,850,14,0,0,40,253
40,25,135056,820,381,1341,508,850,521,0,0,45,253
40,575,55363,820,807,734,862,850,14,3411,0,40,253
42,434,102343,894,807,31,862,338,14,0,0,72,1096
30,25,231263,820,807,636,862,850,14,0,0,40,253
19,25,226913,2361,381,636,846,850,521,0,0,20,253
36,25,129573,1915,807,636,862,850,14,0,0,60,253
31,25,191001,820,381,636,508,850,521,0,0,40,253
50,625,69345,1915,807,445,862,850,14,0,0,60,253
38,25,204556,820,1932,734,508,1381,14,0,0,40,253
35,25,192626,2361,807,31,862,850,14,0,0,50,253
45,25,202812,668,807,31,862,850,14,0,0,40,253
29,25,405177,543,1597,636,837,850,521,0,0,40,253
41,25,227890,2361,1932,734,508,850,14,0,0,46,253
33,25,101352,894,381,31,508,850,521,0,0,50,253
49,25,82572,2361,381,340,508,850,521,0,0,60,253
28,25,132686,2361,807,445,862,850,14,0,0,40,253
49,1539,149210,668,807,632,862,1381,14,15024,0,40,253
27,25,245661,820,1597,393,846,850,521,0,0,40,253
47,634,483596,820,807,445,862,850,14,2885,0,32,253
42,434,104663,19,381,445,508,850,521,0,0,40,910
30,25,347166,820,381,445,508,850,14,0,0,60,253
37,1539,108540,820,807,734,862,850,14,0,0,40,253
37,25,333305,19,807,31,484,850,521,0,0,35,253
51,25,155408,820,190,636,508,1381,521,0,0,38,253
27,625,246372,820,807,340,862,850,14,0,0,40,253
53,25,30290,820,381,636,508,850,521,0,0,40,253
45,25,347321,820,381,734,508,850,14,0,0,40,253
37,634,205852,668,807,31,862,850,14,0,0,45,253
40,625,163215,668,381,31,508,850,521,0,0,40,2334
54,434,93449,702,807,31,862,338,14,0,0,40,1096
47,634,116927,820,807,445,862,850,14,0,0,42,253
35,25,164526,820,807,340,862,850,14,0,0,40,1045
33,25,31573,820,807,393,862,850,14,0,0,40,253
28,1539,125159,2361,381,1341,1274,1381,14,0,0,40,1307
39,434,201105,668,807,445,484,850,521,0,0,55,253
25,597,122745,820,381,63,846,850,14,0,1602,40,253
33,25,150570,668,807,636,862,850,14,0,0,40,253
34,25,118941,2324,381,340,508,850,521,0,0,40,983
53,25,141388,820,807,1239,862,850,14,0,0,40,253
21,25,174714,1915,381,1341,846,850,14,0,0,35,253
31,434,75755,19,807,445,862,850,14,7298,0,55,253
63,25,133144,820,807,31,862,850,14,0,0,45,253
21,575,318865,2361,381,340,846,850,14,0,0,30,253
59,25,109638,820,807,734,862,850,14,0,0,40,253
50,25,92969,1090,1597,31,837,1381,521,0,0,40,253
66,597,376028,820,807,63,484,850,521,0,0,20,253
19,25,144161,820,381,1239,846,850,14,0,0,30,253
31,25,183778,668,381,80,508,850,14,0,0,45,253
23,25,398904,668,807,31,484,850,521,0,0,40,253
45,25,170846,1135,807,445,484,850,521,0,0,40,253
35,1539,204277,668,807,31,862,850,14,0,0,40,253
32,25,205152,668,381,734,846,850,14,0,0,40,253
20,25,225395,1150,381,393,1274,850,521,0,0,60,1565
38,25,33975,820,807,445,1274,850,14,0,0,40,253
49,25,147032,820,807,340,484,338,521,0,0,8,427
64,25,174826,820,1932,393,508,850,521,0,0,40,253
60,1539,232769,2324,807,1239,862,850,14,0,0,20,253
25,25,36984,668,381,31,508,850,521,0,0,50,253
21,25,292264,820,381,734,508,850,14,0,0,35,253
26,25,303973,820,381,1332,1274,850,521,0,1602,15,1565
23,25,287988,2361,381,1341,508,850,14,0,0,20,253
67,634,330144,702,807,636,862,850,14,0,0,48,253
24,25,191948,820,1932,636,837,850,521,0,0,30,253
46,25,324601,1090,1597,393,846,850,521,0,0,40,3058
38,434,200289,19,807,31,862,338,14,0,0,40,1381
20,25,113307,1150,381,393,1274,850,14,0,0,40,253
28,597,194087,2361,381,63,1274,850,521,0,0,40,253
26,25,155213,668,381,31,508,850,14,0,0,48,253
58,25,175127,820,807,393,862,850,14,0,0,40,253
31,434,358461,2361,381,340,508,338,14,0,0,40,253
37,434,354929,1915,1932,632,508,1381,14,0,0,38,253
53,434,104501,19,807,31,862,850,14,0,0,40,2334
45,25,112929,1150,1932,393,508,1381,521,0,0,35,253
33,25,132832,820,381,1341,508,850,521,0,0,50,253
33,434,357691,702,807,632,862,1381,14,0,0,40,253
35,25,114605,820,1932,769,508,850,14,0,0,25,253
60,575,525878,820,807,445,862,1381,14,0,0,40,253
21,25,68358,2361,381,636,846,850,521,0,0,20,253
38,25,174571,543,807,734,862,1381,14,0,0,45,253
40,25,42703,1135,1932,734,837,850,521,0,0,40,253
40,25,220589,2361,807,636,484,850,521,0,0,40,253
44,575,197558,894,807,31,862,850,14,0,0,70,253
27,25,423250,2361,807,445,862,850,14,0,0,60,253
34,575,29254,2361,807,734,862,850,14,0,0,55,253
20,597,308924,2361,381,63,846,850,14,0,0,25,253
49,1539,276247,2361,807,632,862,850,14,0,0,40,253
37,25,213841,2361,807,734,862,850,14,0,0,50,253
52,25,181677,543,807,1239,862,850,14,0,0,30,253
46,25,160061,2361,807,393,862,1381,14,0,0,40,253
20,25,285295,2361,381,393,508,338,521,0,0,40,2334
43,25,265266,820,807,734,862,850,14,0,0,40,253
46,1539,222115,668,1932,1341,508,850,521,99999,0,40,253
25,434,194954,2361,807,340,484,850,521,0,0,15,253
48,25,156926,668,1932,1341,508,850,14,0,0,40,253
36,1539,217414,2361,1932,632,837,850,14,0,0,55,253
37,25,538443,820,1932,734,508,850,14,14344,0,40,253
18,597,192399,2361,381,63,846,850,14,0,0,60,253
42,25,383493,702,807,31,862,850,14,0,0,50,253
60,25,193235,1915,807,1341,862,850,14,0,0,24,253
37,634,99452,2361,807,1239,862,850,14,0,0,55,253
44,1539,254134,1915,1932,80,508,1381,14,0,0,40,253
32,25,90446,543,807,734,862,850,14,0,0,40,253
29,25,116613,668,381,1341,846,850,521,0,0,40,1246
42,1539,238188,702,807,31,862,850,14,0,0,35,253
17,25,95909,2324,381,769,846,850,14,0,0,12,253
41,25,82319,735,807,340,484,850,521,0,0,10,253
34,25,182274,2361,807,445,484,850,521,0,1887,40,253
56,25,179625,543,1597,340,837,850,521,0,0,32,253
28,25,119793,2361,381,1341,846,850,14,0,0,40,253
28,575,254989,2324,381,636,846,850,14,0,0,40,253
19,25,104830,1150,381,1239,837,850,14,0,0,25,3058
49,625,110373,2361,807,80,862,850,14,0,0,40,253
36,575,135416,2361,807,340,484,850,521,0,0,50,253
25,25,298225,2361,807,1239,862,850,14,0,0,35,253
42,25,166740,668,1932,31,508,850,14,0,0,40,253
47,575,213668,894,807,31,862,850,14,0,1977,50,253
26,25,276624,2361,807,632,862,850,14,0,0,40,253
35,25,226789,2361,807,445,862,850,14,0,0,58,253
37,25,31023,820,807,734,862,850,14,0,0,45,253
39,1539,116666,820,381,632,846,653,14,4650,0,48,253
42,25,136986,820,807,445,862,850,14,0,0,35,253
41,25,179580,2361,1932,340,508,850,521,0,0,36,253
23,25,103277,2361,1932,340,846,850,521,0,0,24,253
31,625,351141,820,807,80,862,850,14,0,0,40,253
36,1539,191161,2361,807,632,862,850,14,0,0,57,253
20,25,148709,2361,381,31,837,850,521,0,0,25,253
36,25,128382,2361,381,393,837,850,14,0,0,45,253
50,25,144361,820,807,393,862,850,14,0,0,50,253
37,25,172538,820,381,393,846,850,14,0,0,40,253
25,25,102476,668,381,428,846,850,14,27828,0,50,253
39,25,46028,2361,1932,340,837,850,521,0,0,60,253
32,25,198452,820,807,428,484,850,521,0,0,40,253
59,25,193895,2361,1032,1341,508,850,521,0,0,35,253
29,25,233421,668,807,734,862,850,14,3411,0,45,253
50,25,378747,820,807,1239,862,1381,14,0,0,40,253
42,25,31251,1135,807,636,862,850,14,0,0,37,253
32,25,71540,2361,1932,31,508,850,14,0,0,40,253
48,25,194772,1915,807,636,862,850,14,0,1902,40,253
20,25,34568,820,807,734,862,850,14,3781,0,35,253
50,575,36480,543,1932,734,508,850,14,0,0,45,253
18,25,116528,2361,381,734,508,850,14,0,0,30,253
60,25,52152,702,381,31,508,850,14,0,0,50,253
60,25,216690,2361,807,31,862,850,14,0,0,40,2334
42,1539,227065,702,381,31,508,850,14,0,0,22,253
49,25,84013,820,1932,340,837,850,521,0,0,35,253
35,634,82051,2361,807,636,484,850,521,0,0,40,253
30,575,176185,1915,807,636,862,850,14,0,0,60,1348
59,25,115414,2361,807,445,862,850,14,0,0,40,253
24,634,493034,820,381,340,508,1381,14,13550,0,50,253
55,25,354923,1915,1932,1341,837,850,521,0,0,40,253
19,25,393712,820,381,1341,846,850,521,0,0,20,253
39,25,98941,820,807,734,862,850,14,0,0,40,253
48,25,141483,2361,1932,445,837,850,521,0,0,40,253
44,25,172479,668,807,31,862,850,14,7688,0,40,253
21,25,226145,2361,381,769,846,850,14,0,0,30,253
23,25,394612,668,381,80,846,1381,14,0,0,40,253
22,25,231085,2361,381,340,846,850,14,0,0,30,253
55,575,183810,702,807,31,862,850,14,0,0,55,253
19,25,186159,2361,381,636,508,850,521,0,0,40,253
23,25,162282,2361,381,769,508,850,14,0,0,25,253
46,25,219021,820,807,1239,862,850,14,15024,0,44,253
23,25,273206,668,381,1341,508,850,521,0,0,23,253
47,634,332355,702,807,445,862,850,14,15024,0,50,253
23,25,102729,2361,381,636,846,850,521,0,0,15,253
42,25,198096,2361,807,340,862,850,14,0,0,40,253
22,434,292933,668,381,1341,846,850,521,0,0,10,253
18,25,135924,820,381,1341,846,850,14,0,0,20,253
37,25,99146,668,807,445,862,850,14,0,1977,50,253
34,25,27409,539,807,734,862,850,14,0,0,50,253
30,25,299507,1915,1597,340,837,850,521,0,0,40,253
62,575,102631,2361,1032,428,837,850,521,0,0,50,253
51,25,153486,2361,807,769,862,850,14,0,0,40,253
34,25,434292,820,807,340,862,1381,14,0,0,30,253
28,575,240172,702,381,31,846,850,14,0,0,40,253
56,25,219426,543,381,769,508,850,14,0,0,40,253
46,25,295791,820,1932,80,508,850,521,0,0,30,253
46,25,114032,2361,807,80,862,850,14,0,1887,45,253
23,1539,496382,2361,190,1341,846,850,521,0,0,40,3058
33,25,376483,668,807,1341,484,1381,521,0,0,30,253
27,25,107218,820,381,340,846,338,14,0,0,40,253
21,25,246207,2361,381,1341,846,1381,521,0,0,20,253
18,597,80564,820,381,63,846,850,14,0,0,60,253
36,25,83089,534,807,393,862,850,14,7298,0,40,1565
37,1539,328301,668,1932,31,508,850,521,0,0,36,253
39,1539,301614,2324,807,340,862,850,14,0,0,40,253
36,25,199739,820,807,1239,862,850,14,7298,0,60,253
24,25,180060,1915,381,734,508,850,14,2354,0,40,253
26,25,121040,1915,381,445,846,1381,521,0,0,40,253
37,25,125550,820,1932,636,508,850,521,0,0,60,253
34,25,170772,820,807,734,862,850,14,0,0,50,253
33,25,180551,820,1932,445,837,850,521,0,0,40,253
33,575,48189,820,807,632,862,850,14,0,0,30,253
20,25,432154,820,381,636,846,850,521,0,0,8,1565
26,25,263200,2361,1932,1341,837,850,521,0,0,38,253
47,25,123207,820,807,1341,484,850,521,0,0,20,253
17,25,110798,2324,381,636,846,850,521,0,0,20,253
53,25,238481,1135,807,445,862,850,14,0,1485,40,253
31,25,185528,2361,1932,636,846,850,521,0,0,35,253
34,25,181311,2324,807,393,862,850,14,0,0,40,253
23,25,528616,534,807,340,862,850,14,0,0,40,1565
39,25,272950,668,807,734,862,850,14,0,0,45,253
22,597,195532,820,381,63,846,850,521,0,0,40,253
21,25,197583,2361,381,1341,846,850,521,0,0,20,253
40,25,48612,820,381,1341,837,1381,521,0,0,35,253
54,1539,31533,702,807,1341,862,850,14,7298,0,40,253
32,625,148138,668,807,31,862,338,14,0,2002,40,1348
29,1539,30069,820,807,340,484,850,521,2635,0,40,253
68,597,170182,2361,381,63,837,1381,521,0,0,40,253
27,1539,230885,668,807,632,862,850,14,0,0,45,253
54,25,174102,2361,381,445,508,850,14,0,0,40,253
23,25,352606,820,1932,1332,837,850,521,0,0,40,253
38,25,241153,702,807,445,862,850,14,0,0,48,253
54,25,155433,820,807,340,484,850,521,0,0,35,253
21,25,109414,2361,381,31,846,338,14,0,1974,40,253
40,25,125461,1135,381,31,508,850,14,0,0,42,253
19,25,331556,543,381,340,508,850,521,0,0,40,253
21,597,138575,820,381,63,1274,850,14,0,0,60,253
35,25,223514,668,807,1341,484,1381,521,0,0,40,253
39,25,115418,2361,381,1341,846,850,521,2174,0,45,253
38,25,193026,820,381,340,837,850,14,0,1408,40,2334
41,25,147206,735,807,769,862,850,14,0,0,40,253
26,25,174592,2361,381,1341,508,850,521,0,0,40,253
35,25,268620,820,1932,340,508,850,521,0,0,45,253
70,575,150886,2361,807,734,862,850,14,0,0,25,253
45,25,112362,543,807,636,862,850,14,0,0,40,253
83,25,195507,820,1032,632,508,850,14,0,0,55,253
59,25,192983,820,1597,340,508,850,521,0,0,40,253
18,25,120544,539,381,340,846,1381,14,0,0,15,253
31,25,59083,820,807,1341,862,850,14,0,0,40,253
43,25,208277,702,807,31,484,850,521,0,0,45,253
24,1539,184678,668,381,31,508,850,521,0,0,40,253
33,25,278736,1135,807,393,862,850,14,0,0,50,253
48,1539,39464,702,381,31,508,850,521,0,0,52,253
27,25,162343,668,807,445,862,850,14,0,0,40,173
41,25,204046,820,807,734,862,850,14,0,0,40,253
25,25,255647,820,807,340,484,850,521,0,0,25,1565
53,25,123011,820,1932,1239,508,850,14,0,0,40,253
66,575,291362,894,807,31,862,850,14,0,0,50,253
31,25,159187,2361,807,734,862,850,14,0,0,40,253
30,434,126414,668,190,1341,508,850,14,0,0,40,253
22,25,227626,820,1932,1239,508,850,14,0,0,40,253
47,634,173783,668,807,636,862,850,14,15024,0,60,253
74,25,211075,820,807,445,862,850,14,0,0,40,253
37,25,176756,2361,807,1341,862,1381,14,0,1485,70,253
35,575,31095,2361,1597,428,508,850,14,4101,0,60,253
51,575,32372,668,807,445,862,850,14,0,1672,70,253
40,25,331651,2361,1597,340,508,850,521,0,0,40,253
51,1539,146325,19,807,31,862,850,14,0,1887,40,253
26,25,515025,543,807,769,484,850,521,0,0,40,253
53,25,394474,1915,381,1341,837,1381,521,0,0,40,253
32,25,400535,820,807,734,862,850,14,3781,0,40,253
29,575,337505,2361,807,734,862,338,14,0,0,40,806
42,25,211860,820,1597,1341,508,850,14,0,0,40,253
22,25,102684,2361,381,1239,508,850,14,0,0,32,253
62,597,225657,820,807,63,862,850,14,0,0,24,253
33,25,121966,820,1932,1341,508,850,521,0,0,40,253
21,25,396790,820,381,1239,846,1381,14,0,0,20,253
46,1539,149949,668,807,31,862,850,14,0,0,45,253
25,25,252187,2324,381,769,508,850,14,0,0,40,253
29,25,209934,534,807,340,862,850,14,0,0,40,1565
29,625,229300,668,381,31,508,850,14,0,0,48,253
33,25,170769,19,1932,636,508,850,14,99999,0,60,253
50,25,200618,1915,1932,734,508,850,14,0,0,40,253
22,25,216984,820,381,1341,508,653,521,0,0,40,253
40,25,212760,820,1932,734,508,850,14,0,0,40,253
28,25,150309,820,807,393,862,653,14,0,0,45,253
54,25,174655,820,807,1341,862,850,14,0,0,40,253
29,25,109621,820,807,734,862,850,14,0,0,40,253
49,25,225124,820,1032,393,837,1381,521,0,0,40,253
46,25,172695,2324,1032,340,508,850,521,0,0,27,599
71,575,238479,543,807,734,862,850,14,0,0,8,253
27,25,37754,2361,807,428,862,850,14,0,0,80,253
56,25,85018,820,381,1341,508,850,521,0,0,40,253
64,25,256466,820,807,80,862,338,14,0,0,60,427
23,25,169188,2361,807,445,484,850,521,0,0,25,253
36,25,210945,668,807,31,862,850,14,0,0,40,253
39,1539,287031,702,807,31,862,850,14,0,0,45,253
26,25,224361,820,381,445,508,850,14,0,0,40,253
31,625,108464,1915,807,80,862,850,14,0,0,40,253
36,25,75826,668,1932,1341,837,850,521,0,0,40,253
43,25,120277,820,807,734,862,850,14,0,0,40,253
25,25,104439,2361,381,1341,508,850,521,0,0,50,253
27,25,56870,820,807,393,862,850,14,0,0,40,253
24,25,200819,735,381,636,508,850,14,0,0,40,253
50,575,170562,1915,807,632,862,850,14,0,0,20,253
30,25,80933,820,807,734,862,850,14,0,0,40,253
24,25,33088,2324,381,769,508,850,14,0,0,40,253
41,1539,112763,702,1932,31,837,850,521,7430,0,36,253
29,25,177651,2361,381,445,508,850,14,0,0,45,253
31,25,261943,2361,807,445,862,850,14,0,0,40,253
54,25,169785,2361,1932,445,508,850,521,0,0,40,910
20,25,141481,2324,807,636,1274,850,521,0,0,50,253
37,25,433491,820,381,340,846,850,14,0,0,40,253
28,1539,86615,820,381,340,846,1381,14,0,0,30,253
39,25,125550,820,807,1341,484,850,521,0,0,40,253
46,434,421223,2361,381,445,508,850,521,0,0,40,253
35,25,26999,668,1597,445,837,850,521,0,0,42,253
36,575,241998,2361,807,636,862,850,14,99999,0,20,253
34,597,133861,820,807,63,862,850,14,0,0,25,253
44,25,115323,702,807,445,862,850,14,0,0,40,253
34,634,23778,668,1932,445,508,850,14,0,0,50,253
28,575,190836,820,807,636,862,850,14,0,0,50,253
38,634,159179,894,807,31,862,850,14,0,0,45,253
64,597,205479,668,807,63,862,850,14,0,0,50,253
19,597,47713,2361,381,63,846,850,521,0,0,40,253
35,25,163237,668,807,636,862,850,14,0,0,52,253
61,25,202202,820,381,1341,508,850,521,0,0,40,253
45,25,168837,2361,1932,636,837,850,521,0,0,40,253
36,25,112271,820,807,1239,862,850,14,0,0,40,253
34,25,52537,820,381,1239,837,1381,14,0,0,30,253
27,25,38353,1135,807,636,862,850,14,0,0,60,253
22,25,141698,543,381,734,837,850,14,0,0,40,253
26,25,28856,668,381,80,508,850,521,0,0,40,253
19,25,175652,2324,381,340,1274,850,521,0,0,15,253
