Id,CreationDate,PostId,RelatedPostId,LinkTypeId
1720375,64286041,33448,33450,1
1721056,64329027,33193,12262,1
1721124,64332727,33470,30387,1
1721217,64336858,33433,17773,1
1721218,64336858,33433,26702,1
1721219,64336858,33433,9131,1
1721455,64350283,33453,29367,1
1721500,64353736,33502,15427,1
1721630,64358211,25776,539,1
1721631,64358211,25776,23200,1
1721879,64370675,33519,3930,1
1722514,64412456,33538,298,1
1722824,64422714,33547,18603,1
1723024,64428063,33562,20523,1
1723253,64439250,33582,19261,1
1723995,64488594,33520,298,1
1724023,64491010,421,12385,1
1724430,64509535,33616,31934,1
1724802,64529901,33526,20523,1
1724822,64532229,33638,13340,1
1724866,64534077,33639,33566,1
1724892,64534110,33566,33639,1
1725407,64565950,33652,33656,1
1725606,64579724,33621,4543,1
1725612,64581556,33625,21494,1
1725850,64595826,33674,7057,1
1726172,64614952,29824,32319,1
1726560,64643269,33686,18746,1
1726970,64673177,33547,32206,1
1727006,64673695,33712,2352,1
1727160,64676844,32206,15958,1
1727469,64695746,33726,2691,1
1727844,64731366,33744,28041,1
1728387,64761558,28601,12262,1
1728396,64761893,33759,16219,1
1728963,64781151,33777,12262,1
1728964,64781163,33785,33366,1
1729390,64799584,33796,2072,1
1729421,64800716,30670,33808,1
1730116,64849842,33777,15664,1
1730153,64852578,884,16921,1
1730248,64855673,33849,20523,1
1730294,64856923,33815,14500,1
1731063,64876657,33888,14500,1
1731222,64890722,33887,4089,1
1731482,64902200,33909,9283,1
1731674,64919975,33864,10945,1
1731988,64937300,33852,10346,1
1732711,64967340,33955,4220,1
1732767,64974588,33888,33638,1
1732952,65001930,33961,32322,1
1733023,65004901,7057,33674,1
1733498,65020312,33984,4700,1
1734020,65037989,33998,20166,1
1734046,65038073,33998,24389,1
1734141,65042992,33848,33736,1
1734660,65072820,34028,20523,1
1734661,65072820,34028,32419,1
1734841,65089642,34030,2863,1
1735246,65109954,25191,32489,1
1735259,65110704,34059,32584,1
1735260,65110704,34059,33141,1
1737364,65227738,34151,33888,1
1737570,65244538,34151,21896,1
1739140,65339874,34202,17696,1
1739533,65356851,34207,3921,1
1739617,65361713,34207,25109,1
1739777,65367009,34209,26176,1
1739778,65367009,34209,24077,1
1739934,65370768,19491,22718,1
1740086,65376044,34193,26660,1
1740164,65378233,34237,33078,1
1740617,65396239,34259,16413,1
1740667,65397457,34263,31597,1
1741376,65449627,33078,34237,1
1741402,65450653,34262,5462,1
1741734,65460127,34242,13054,1
1741834,65462031,34302,31849,1
1742122,65473707,34238,11009,1
1742123,65473894,34238,17111,1
1742199,65478513,34309,15207,1
1742203,65478812,18241,7429,1
1742214,65479468,22400,19120,1
1743025,65531491,31936,20124,1
1743521,65545850,34360,8974,1
1743617,65547846,34362,28156,1
1743841,65552858,34363,26084,1
1744305,65570527,34400,12262,1
1744876,65616784,34379,20918,1
1745437,65634596,34434,33709,1
1745769,65644293,34452,26700,1
1746113,65658793,34459,31849,1
1746114,65659017,34459,34302,1
1746335,65675057,17111,20836,1
1746978,65703583,34510,3539,1
1746997,65706739,34509,27662,1
1747005,65707282,34512,26660,1
1747036,65708771,34509,4700,1
1747519,65730346,34509,33984,1
1748637,65794057,34527,30886,1
1748761,65798983,34582,555,1
1749326,65821266,34592,34587,1
1750013,65870990,31215,13572,1
1750408,65889777,34629,10062,1
1750797,65904231,34642,4700,1
1751005,65912155,34636,20523,1
1751411,65928187,34663,32377,1
1751626,65935626,34659,34498,1
1751754,65943274,34649,27495,1
1751955,65949837,34652,9354,1
1752003,65953475,34624,31532,1
1752226,65963892,34669,32890,1
1752378,65970022,34559,33923,1
1752482,65973479,34702,34510,1
1752508,65973510,34624,29932,1
1752609,65976096,34611,4868,1
1752616,65976994,34703,14226,1
1752716,65980776,34703,1805,1
1752721,65982266,34611,26537,1
1752954,65992877,34652,27750,1
1752969,65994519,34736,5448,1
1753234,66003976,34222,27958,1
1754012,66049389,34761,34753,1
1754123,66053499,34741,33923,1
1754497,66066324,34763,29731,1
1754930,66078706,34797,24720,1
1754935,66079177,34698,1781,1
1754956,66079591,34797,13850,1
1754957,66079591,34797,14500,1
1755087,66085170,24720,34797,1
1755709,66122259,34445,10141,1
1755722,66123272,34827,15289,1
1755861,66127663,34832,34698,1
1755953,66131356,34698,34832,1
1756457,66149068,34849,34107,1
1756571,66152447,34769,34859,1
1756627,66153084,34831,34652,1
1756860,66158171,31299,12262,1
1756942,66159591,34870,15580,1
1757058,66161867,34883,33709,1
1757182,66165371,34881,12262,1
1757335,66171370,34882,16921,1
1757395,66173374,16921,34882,1
1758186,66211133,34920,12053,1
1758187,66211133,34920,2492,1
1758811,66233723,34927,24518,1
1758969,66239813,34874,34932,1
1758976,66240464,34929,31690,1
1759015,66241812,34956,32706,1
1759016,66241812,34956,29017,1
1759037,66243173,34921,25086,1
1759222,66249334,34926,155,1
1759442,66253871,34776,3921,1
1759443,66253871,34776,25109,1
1759573,66262179,34873,14078,1
1759580,66262854,34903,34882,1
1759707,66268052,34981,7,1
1761046,66318660,35006,7200,1
1761317,66325420,35012,20543,1
1761485,66328995,35019,3559,1
1761509,66329657,35021,16921,1
1761804,66338731,34986,34797,1
1761967,66347898,33823,23993,1
1762484,66367310,35062,31366,1
1762790,66379606,35070,32945,1
1763020,66398160,35071,4854,1
1763021,66398160,35071,4272,1
1763312,66412424,35074,20330,1
1763537,66421084,35090,20523,1
1763670,66424973,35092,17431,1
1763671,66424973,35092,31190,1
1763820,66430052,35092,33433,1
1763823,66430315,35091,9930,1
1763920,66434440,34986,13850,1
1764090,66439329,35104,35100,1
1765939,66522041,35123,118,1
1766521,66560554,35144,25190,1
1766731,66575495,35142,33260,1
1766736,66575847,35165,21237,1
1767072,66587752,34966,34496,1
1767073,66587804,35175,24720,1
1767320,66593202,26352,34396,1
1767324,66593278,35013,21896,1
1767346,66594636,35185,2691,1
1767353,66595136,33236,13850,1
1767354,66595136,33236,14500,1
1767355,66595136,33236,24720,1
1767393,66596504,13850,24720,1
1767517,66600122,35192,20836,1
1767583,66605094,35159,16758,1
1767755,66608705,35204,35021,1
1767776,66610671,35205,16665,1
1767945,66619882,35091,33888,1
1768085,66628972,30762,33686,1
1768152,66634819,35137,12362,1
1768476,66651669,35230,35192,1
1769276,66673212,35256,9664,1
1769463,66680226,35266,28630,1
1769611,66685411,35273,31,1
1769913,66691788,35284,35248,1
1770064,66699541,33297,8318,1
1770137,66705431,35271,15776,1
1770261,66712387,7200,13690,1
1770525,66733562,35308,942,1
1771029,66756958,22928,35319,1
1771973,66808318,35348,2492,1
1772083,66816591,35352,18603,1
1772562,66832349,35345,173,1
1772679,66837269,35364,4220,1
1772680,66837303,35364,9427,1
1772681,66837323,35364,13275,1
1773279,66854176,35382,5171,1
1774061,66889219,30762,18746,1
1774639,66917564,35408,5457,1
1774796,66922710,35409,35029,1
1774944,66928925,35434,34803,1
1775234,66934377,35440,8033,1
1775444,66941428,35456,34418,1
1775787,66954008,31096,33142,1
1775904,66960448,35470,23617,1
1776102,66975072,35487,33685,1
1776250,66980037,35265,35487,1
1776764,67009324,35386,11096,1
1777087,67019799,35510,33812,1
1778080,67076543,35535,20040,1
1778565,67099855,35566,97,1
1778566,67099855,35566,31598,1
1778672,67104352,33812,35510,1
1779723,67168194,35544,7165,1
1779821,67174224,35601,5135,1
1779979,67182844,35591,10289,1
1780141,67185156,35609,14045,1
1780167,67185340,35606,6127,1
1780235,67189340,35608,1142,1
1780243,67191049,1142,35608,1
1780247,67191483,35607,11687,1
1780505,67198652,35617,3466,1
1780635,67204419,35622,97,1
1781185,67227981,11678,34465,1
1781415,67241446,35643,3466,1
1781834,67263862,35647,2691,1
1782359,67281541,35682,26568,1
1782639,67292199,35658,20083,1
1783000,67315912,35698,35697,1
1783131,67329741,35704,12386,1
1783134,67329972,25524,26049,1
1783446,67349929,35711,32781,1
1783576,67357441,14045,35609,1
1783577,67357566,35716,35711,1
1783742,67363401,35716,35719,1
1784357,67385873,35727,1142,1
1784535,67397935,35750,3611,1
1784751,67409109,35754,11009,1
1785344,67436444,35754,27724,1
1785360,67438876,35778,35590,1
1785546,67451243,35771,25520,1
1786097,67475175,35816,35750,1
1786606,67491481,35824,35827,1
1786609,67491959,18137,24022,1
1787844,67539322,35872,1595,1
1788218,67557706,26940,26970,1
1788660,67585338,35905,34414,1
1788942,67608086,35903,97,1
1789101,67618145,35819,35606,1
1789239,67628582,35902,1047,1
1789388,67643115,35929,19181,1
1789573,67647289,35940,35918,1
1789574,67647289,35940,22406,1
1789600,67647320,35918,35940,1
1789707,67657645,35940,20523,1
1790199,67689621,35947,22347,1
1790456,67700628,35956,2906,1
1790676,67712373,35774,20514,1
1791517,67753756,35940,21237,1
1791518,67753756,35940,14500,1
1791519,67753756,35940,24720,1
1791520,67753756,35940,16985,1
1792488,67793690,35981,11691,1
1792717,67804209,36036,35561,1
1792838,67808787,35982,27067,1
1792842,67808995,35971,23761,1
1792903,67810306,36054,35123,1
1793326,67829277,36064,26176,1
1794281,67880022,26694,1142,1
1794282,67880228,36099,14360,1
1794540,67889184,36113,3734,1
1794781,67895803,35858,125,1
1794839,67897093,36099,26722,1
1794960,67902653,36134,35892,1
1795252,67919198,36145,35510,1
1796968,67990938,36201,35173,1
1797321,68002712,6350,12262,1
1797548,68015397,36213,36212,1
1797586,68017786,36217,22731,1
1797591,68019262,36213,1645,1
1798474,68051574,14500,24720,1
1798476,68051709,3549,14500,1
1798477,68051709,3549,24720,1
1798483,68051868,24720,14500,1
1798529,68052971,25690,24720,1
1798530,68052971,25690,14500,1
1798531,68052971,25690,3549,1
1798532,68052971,25690,13314,1
1798578,68054249,36232,1576,1
1798895,68068384,1645,2492,1
1798896,68068384,1645,12262,1
1798927,68069512,36212,1645,1
1798928,68069512,36212,2492,1
1798929,68069512,36212,12262,1
1799331,68089890,36271,1142,1
1799381,68098235,36276,19772,1
1799450,68099347,3136,2492,1
1800266,68137078,36303,8135,1
1800432,68140150,30461,32941,1
1800736,68151455,36281,1142,1
1800737,68151455,36281,36271,1
1801095,68164021,36279,18167,1
1801220,68175570,36303,31690,1
1801350,68180594,36305,17336,1
1801369,68184318,29781,25690,1
1801419,68193306,36343,16381,1
1801420,68193306,36343,17585,1
1803876,68291009,33315,9202,1
1803877,68291036,9202,33315,1
1803882,68291800,35971,22502,1
1803977,68297302,23746,3115,1
1804204,68308952,37387,16458,1
1804460,68322807,36343,12262,1
1805233,68374976,37388,36152,1
1805451,68386724,37386,29490,1
1805807,68402831,37432,36305,1
1807012,68471274,37477,36238,1
1808776,68554436,37557,5220,1
1808829,68558541,37386,14360,1
1809341,68572751,37590,23117,1
1809366,68574580,37564,20836,1
1809671,68586521,37615,37522,1
1809675,68586788,36180,36253,1
1810022,68594876,37613,37506,1
1810197,68602551,37635,949,1
1810206,68603249,37638,36247,1
1810207,68603249,37638,35535,1
1810208,68603249,37638,20040,1
1810330,68613935,34736,4734,1
1810455,68626060,37638,12386,1
1810456,68626060,37638,17227,1
1810459,68626137,37638,18973,1
1810661,68633105,37657,15011,1
1810662,68633105,37657,25605,1
1811001,68651111,20040,12386,1
1811540,68672367,2125,22718,1
1811589,68673864,30765,29367,1
1811590,68673864,30765,14226,1
1811961,68690282,30765,35657,1
1812219,68713116,37729,37569,1
1812413,68724875,37729,33625,1
1813063,68747591,37723,37727,1
1813644,68779915,37422,37775,1
1814160,68818995,37794,37775,1
1814215,68819863,37785,17336,1
1814216,68819894,37794,37422,1
1814336,68831517,37768,31,1
1814721,68852879,37814,37761,1
1815207,68886663,37829,30159,1
1816382,68943668,37862,18480,1
1816560,68953358,37866,37865,1
1816611,68954332,26719,24211,1
1816788,68961101,37865,7155,1
1817037,68981600,37889,31769,1
1817079,68982171,37891,18496,1
1817137,68984188,37850,26855,1
1817164,68987246,37865,28944,1
1817239,68988936,37851,37865,1
1817468,68999652,37866,15593,1
1817471,68999906,37865,175,1
1817472,69000011,37865,213,1
1817533,69001918,37905,11609,1
1817534,69001918,37905,21854,1
1817535,69001918,37905,3156,1
1818326,69024223,37921,32669,1
1818383,69026678,37912,5135,1
1819617,69093729,37951,25359,1
1819618,69093729,37951,30159,1
1819866,69106056,37969,22406,1
1820244,69120924,37993,1807,1
1820425,69128886,38001,37865,1
1820507,69132868,38004,18595,1
1820508,69132868,38004,11096,1
1820509,69132868,38004,24821,1
1820795,69150745,37993,2541,1
1820916,69157261,37944,26855,1
1820982,69160448,38016,8303,1
1821329,69174122,38038,27750,1
1821658,69192535,38053,3466,1
1821659,69192535,38053,30708,1
1821788,69195382,38060,37930,1
1822111,69206947,38016,20836,1
1822664,69237806,38054,16493,1
1822665,69237806,38054,37840,1
1822666,69237806,38054,9131,1
1822815,69243661,38092,37845,1
1822839,69245853,38082,33197,1
1823178,69254514,38111,38086,1
1823206,69254567,38086,38111,1
1823501,69263846,38115,9334,1
1823590,69265254,38093,14500,1
1824161,69287111,38106,20836,1
1824177,69288037,38091,5450,1
1824178,69288037,38091,16178,1
1824179,69288037,38091,32653,1
1824180,69288224,16178,5450,1
1824181,69288224,16178,32653,1
1824858,69337470,20977,18945,1
1824994,69341350,38184,6945,1
1825371,69355214,38203,37399,1
1825372,69355262,38092,28730,1
1825942,69375383,38217,14500,1
1825943,69375396,38217,13850,1
1826949,69418858,37634,8784,1
1827075,69430320,38218,27750,1
1827255,69437593,38218,30976,1
1827256,69437593,38218,15776,1
1829247,69547095,38180,28474,1
1829524,69568843,38349,3943,1
1829895,69586702,38363,14634,1
1829903,69587242,38359,29805,1
1830110,69593340,38370,13166,1
1830219,69595372,38350,4211,1
1830388,69600387,38387,8604,1
1830460,69601453,38370,7948,1
1831052,69624799,38408,26230,1
1831708,69655631,38419,1995,1
1831716,69656876,38446,38118,1
1832423,69700533,38436,18896,1
1832424,69700667,18896,1194,1
1833085,69718412,38493,37647,1
1833158,69720625,363,35956,1
1833421,69737910,38530,7049,1
1834083,69767462,38530,270,1
1834142,69770426,38548,8071,1
1834218,69772262,38552,33780,1
1834219,69772262,38552,25811,1
1834346,69774239,38511,32706,1
1834955,69794414,24313,37608,1
1835099,69802371,38591,38524,1
1835110,69806476,38593,20523,1
1835111,69806476,38593,31326,1
1836154,69853625,38640,33616,1
1836223,69857654,38648,37832,1
1836264,69858957,38640,31934,1
1836924,69886992,38069,16985,1
1836928,69887219,38320,28787,1
1838316,69965612,38750,27067,1
1838317,69965612,38750,35982,1
1838318,69965612,38750,2142,1
1838771,69989450,12053,12262,1
1840380,70093681,35827,35824,1
1840732,70116365,38820,29713,1
1841254,70139699,38837,1405,1
1841276,70140156,38784,6972,1
1841277,70140239,38784,5504,1
1841315,70141332,38853,38755,1
1841549,70153800,4284,20295,1
1841804,70159361,38820,36,1
1841952,70167976,38815,38870,1
1842731,70209551,38926,9664,1
1842845,70213505,38928,7,1
1842846,70213505,38928,38874,1
1842847,70213505,38928,24261,1
1842971,70219799,10607,20523,1
1843970,70272224,38962,7519,1
1844912,70303271,39023,27323,1
1845278,70312583,39044,39037,1
1845326,70313527,39031,10382,1
1845536,70319857,39058,15319,1
1845613,70322656,39042,1444,1
1845614,70322708,1444,39042,1
1845844,70339110,38852,36027,1
1846281,70364313,39082,33776,1
1846363,70371287,7519,38962,1
1846623,70378895,39110,28284,1
1846624,70378895,39110,18072,1
1846625,70378895,39110,17623,1
1846921,70386660,39073,34396,1
1847114,70393685,39082,726,1
1847232,70397733,39125,1580,1
1847233,70397733,39125,31841,1
1847384,70401441,39132,39128,1
1847681,70406185,39138,3331,1
1847697,70406852,39138,9475,1
1847772,70409886,39140,22718,1
1848054,70422561,33780,25811,1
1848055,70422598,25811,33780,1
1848158,70425863,39144,3542,1
1848302,70429785,39164,3921,1
1848386,70442614,39177,5115,1
1848543,70450985,15900,6421,1
1848567,70453435,39182,11628,1
1848606,70454793,39161,11691,1
1848607,70454793,39161,11175,1
1848711,70457814,39080,5935,1
1848937,70464006,39195,30728,1
1848938,70464127,1444,30728,1
1848939,70464223,30728,1444,1
1848956,70464993,39195,1444,1
1849358,70474262,39216,23633,1
1849639,70483461,39224,4220,1
1849640,70483461,39224,14483,1
1849801,70488289,39214,2492,1
1849827,70488649,38957,39238,1
1850022,70492805,39231,13676,1
1850078,70494718,39244,2067,1
1850079,70494718,39244,22731,1
1850156,70500147,39252,9334,1
1851434,70567617,39307,20523,1
1851789,70585299,39211,16390,1
1852433,70640124,39323,12262,1
1854911,70728992,40365,24077,1
1855060,70734272,40382,29981,1
1855148,70740364,40384,22347,1
1855264,70746907,40395,38700,1
1855680,70766698,39319,28801,1
1855746,70771158,40384,7925,1
1856209,70798077,40426,6907,1
1856216,70798652,40429,38102,1
1856666,70818000,40399,3395,1
1856759,70821769,39283,28732,1
1857035,70832102,40454,13781,1
1858346,70895029,40514,24077,1
1858437,70896203,40517,33433,1
1858440,70896532,40506,29479,1
1858449,70897861,7455,38420,1
1858450,70897898,40518,26914,1
1858632,70906025,15011,38856,1
1858635,70906113,13382,38856,1
1858636,70906113,13382,15011,1
1858662,70906284,38856,13382,1
1858663,70906284,38856,15011,1
1858689,70907490,39211,36320,1
1858740,70909192,40518,5015,1
1858741,70909192,40518,423,1
1858810,70911157,40539,35711,1
1858974,70918688,40546,29617,1
1858975,70918688,40546,26556,1
1859080,70921193,40465,7455,1
1859164,70924768,40549,5278,1
1859284,70927372,40555,16822,1
1859376,70932636,40560,32600,1
1859935,70971223,40576,38038,1
1859966,70972123,40582,10574,1
1860111,70980525,18300,18316,1
1860443,70992823,40593,38290,1
1860444,70992891,40593,166,1
1860445,70992891,40593,5158,1
1860450,70994003,40584,17641,1
1860537,70997023,40598,36247,1
1861980,71060581,31215,9334,1
1862462,71079397,40674,39299,1
1862984,71103228,40702,39319,1
1863147,71114198,21613,32419,1
1863171,71114577,32419,17331,1
1863172,71114595,16390,32419,1
1863173,71114595,16390,17331,1
1863174,71114617,17331,32419,1
1863175,71114617,17331,16390,1
1863253,71121115,40692,38350,1
1863268,71123075,39075,32419,1
1863269,71123075,39075,17331,1
1863270,71123075,39075,16390,1
1863271,71123075,39075,20523,1
1863659,71144230,40731,40456,1
1863705,71144987,40731,14719,1
1863861,71155816,40742,40459,1
1863956,71157543,40744,3425,1
1864451,71174841,40459,40742,1
1864731,71184530,40776,12262,1
1864757,71184763,40780,12262,1
1864807,71188469,21473,37993,1
1865671,71232786,40777,8744,1
1865777,71246798,40810,31755,1
1865778,71246798,40810,30141,1
1865797,71248973,40585,15505,1
1865854,71252403,2971,21844,1
1865974,71258341,40789,29364,1
1866013,71258853,40779,35711,1
1866237,71272330,40827,36,1
1866686,71306922,40799,4816,1
1866696,71307816,40856,40769,1
1867229,71332122,40868,31326,1
1867230,71332122,40868,35940,1
1867231,71332122,40868,38593,1
1867232,71332671,40876,20523,1
1867439,71339625,40884,4762,1
1867598,71341331,40808,18973,1
