Id,Reputation,CreationDate,Views,UpVotes,DownVotes
13821,101,67230113,0,1,0
13824,23,67241830,6,0,0
13825,1,67253446,0,0,0
13827,101,67256633,1,1,0
13828,101,67259949,0,0,0
13829,1,67264326,0,0,0
13830,1,67265249,0,0,0
13831,1,67265445,1,0,0
13835,1,67271363,0,0,0
13836,1,67277230,1,0,0
13837,101,67277796,13,7,0
13838,116,67279911,5,0,0
13839,101,67280016,3,0,0
13841,1,67283304,1,0,0
13845,1,67298610,0,0,0
13846,101,67301402,11,1,0
13847,101,67302978,3,0,0
13848,1,67309316,0,0,0
13849,148,67309707,6,3,0
13850,16,67336385,5,0,0
13851,1,67349265,0,0,0
13852,101,67349705,0,3,0
13853,11,67356996,4,0,0
13855,101,67361058,0,0,0
13856,173,67361447,5,1,0
13857,101,67362964,4,1,0
13858,1,67366320,0,0,0
13859,6,67367786,2,0,0
13860,16,67369154,5,0,0
13861,3,67369707,1,0,0
13862,21,67370635,3,0,0
13864,138,67377897,6,16,0
13866,1,67383940,1,0,0
13867,51,67384467,3,3,0
13868,1,67385684,0,0,0
13870,1,67386453,0,0,0
13871,101,67387704,0,0,0
13873,101,67403488,0,1,0
13874,8,67405128,0,0,0
13878,101,67423388,0,0,0
13879,45,67424814,7,5,0
13880,111,67427881,1,12,0
13881,15,67432384,2,5,0
13882,6,67434899,7,0,0
13883,101,67437692,0,2,0
13884,101,67437932,0,4,0
13885,1,67441561,4,0,0
13886,21,67443413,9,0,0
13888,11,67447488,6,0,0
13889,10,67453565,11,7,0
13890,1,67455184,0,0,0
13891,101,67455998,0,0,0
13892,136,67457354,3,0,0
13893,6,67470985,1,0,0
13895,101,67472484,1,0,0
13896,6,67477261,0,0,0
13898,12,67488022,445,0,0
13899,16,67488709,2,0,0
13900,16,67493980,3,0,0
13901,9,67494284,1,0,0
13902,483,67502841,40,20,0
13903,111,67505972,4,1,0
13906,6,67520411,1,0,0
13908,1,67529083,1,0,0
13909,1,67531387,0,0,0
13910,21,67533172,0,0,0
13911,31,67534027,0,0,0
13912,21,67536917,0,0,0
13913,1,67538402,0,0,0
13914,1,67543384,0,0,0
13915,328,67546311,29,7,1
13916,1,67546710,1,0,0
13918,21,67552010,1,0,0
13919,67,67553231,9,0,0
13920,1,67554602,0,0,0
13921,1,67556423,0,0,0
13922,21,67557259,3,0,0
13923,198,67558735,11,2,0
13924,6,67569541,0,0,0
13926,6,67573966,1,0,0
13929,11,67597755,0,0,0
13930,1,67601286,0,0,0
13931,1,67603677,1,0,0
13932,1,67612583,1,0,0
13933,165,67614760,23,2,0
13934,106,67616996,0,0,0
13935,110,67617050,24,8,0
13936,101,67617244,0,0,0
13937,8,67617652,3,0,0
13938,1,67619982,1,0,0
13939,23,67623117,5,0,0
13940,21,67627760,2,0,0
13941,1,67631476,0,0,0
13942,1,67632334,0,0,0
13943,1,67634728,7,0,0
13944,101,67639964,0,7,0
13945,101,67642442,0,0,0
13947,111,67644504,1,10,0
13948,41,67645280,44,0,0
13949,16,67649758,1,0,0
13950,420,67660815,50,34,0
13951,1,67670901,1,0,0
13952,1,67675761,0,0,0
13953,11,67678494,15,0,0
13954,26,67680150,8,0,0
13955,75,67693751,28,0,0
13956,1,67694195,1,0,0
13957,123,67697302,4,0,0
13958,81,67699927,0,0,0
13960,101,67718132,0,0,0
13961,137,67718651,14,0,0
13962,269,67722819,22,0,0
13963,11,67722959,0,0,0
13964,101,67724210,0,3,0
13966,101,67730113,1,2,0
13967,41,67732100,3,0,0
13968,36,67735148,1,0,0
13969,101,67746835,0,10,0
13970,31,67749097,0,6,0
13971,1,67757642,0,0,0
13972,1,67757986,4,0,0
13973,146,67769181,9,1,0
13975,101,67773616,0,2,0
13976,63,67785126,13,0,0
13979,13,67792024,7,0,0
13980,101,67795780,0,0,0
13982,101,67801432,0,0,0
13983,101,67803107,1,0,0
13984,101,67805073,19,0,0
13985,93,67806352,30,5,0
13986,101,67808878,1,0,0
13987,219,67814510,27,10,0
13988,101,67816178,0,0,0
13989,116,67822741,8,7,0
13990,116,67826602,1,1,0
13991,116,67830198,17,3,0
13993,131,67849844,9,0,0
13995,11,67855750,1,0,0
13996,1,67860895,1,0,0
13997,101,67868450,0,1,0
13998,101,67869567,0,0,0
13999,28,67871035,10,1,0
14000,1,67872082,1,0,0
14001,121,67873393,1,0,0
14002,101,67873445,0,0,0
14003,21,67875510,1,0,0
14004,1,67876438,2,0,0
14005,46,67877344,3,0,0
14006,101,67877453,0,3,0
14007,1,67880552,2,0,0
14009,9,67894483,63,0,0
14010,141,67894526,5,7,0
14011,1,67895595,0,0,0
14012,19,67896850,16,0,0
14014,41,67900620,18,0,0
14016,1,67909265,0,0,0
14017,16,67924578,8,0,0
14018,101,67937182,0,1,0
14019,101,67942291,0,1,0
14020,1,67944405,0,0,0
14021,1,67945391,1,0,0
14022,1,67947646,4,0,0
14023,18,67950156,4,0,0
14024,11,67952030,5,0,0
14025,1,67956382,4,0,0
14027,111,67958812,4,6,0
14028,1,67959312,0,0,0
14029,101,67959794,1,0,0
14030,1,67960061,1,0,0
14031,53,67961269,5,0,0
14032,1,67962348,5,0,0
14033,11,67967152,5,0,0
14034,101,67973820,1,0,0
14036,13,67979412,2,0,0
14037,1,67981798,0,0,0
14038,101,67983418,1,17,0
14039,66,67984371,22,3,0
14040,81,67988643,0,0,0
14041,6,67991442,0,0,0
14042,11,67992574,0,0,0
14043,101,67993836,1,0,0
14044,6,67995988,1,0,0
14045,113,67996175,5,65,0
14046,11,67997131,2,0,0
14048,1,68006894,0,0,0
14049,76,68008467,2,0,0
14050,21,68009036,0,0,0
14051,6,68013894,0,0,0
14052,16,68017773,3,0,0
14053,12,68025006,0,0,0
14054,111,68027534,1,17,0
14055,6,68035035,0,0,0
14056,1,68038211,0,0,0
14057,103,68039082,1,1,0
14058,11,68044737,1,0,0
14059,101,68046561,1,0,0
14061,26,68051023,9,0,0
14062,163,68057248,6,2,0
14063,163,68059679,3,10,0
14064,1,68061411,0,0,0
14065,33,68062858,2,0,0
14066,143,68063410,27,8,1
14067,101,68063642,5,2,0
14069,1,68067988,0,0,0
14070,11,68070760,1,0,0
14072,1,68075187,3,2,0
14073,152,68078612,19,355,5
14075,26,68080939,3,0,0
14076,23,68082282,2,0,0
14077,16,68082369,3,0,0
14078,1,68089225,2,0,0
14079,51,68096618,3,0,0
14080,1,68096992,4,0,0
14081,1,68098208,0,0,0
14083,101,68100860,3,0,0
14084,31,68111100,2,2,0
14085,1,68112628,6,0,0
14086,1,68117031,4,0,0
14087,21,68130558,0,0,0
14088,1,68131306,0,0,0
14089,31,68133970,13,0,0
14091,1,68134892,1,0,0
14093,1,68138469,1,0,0
14095,101,68138692,0,0,0
14096,101,68139344,12,0,0
14097,1,68140360,2,0,0
14098,43,68142179,7,2,0
14100,16,68151381,1,0,0
14101,101,68155697,0,1,0
14102,6,68156632,1,0,0
14103,1,68157192,0,0,0
14104,362,68160327,11,7,0
14106,101,68166263,0,3,0
14108,20,68176150,6,25,0
14109,1,68195264,0,0,0
14112,11,68215255,0,0,0
14113,133,68218721,3,5,0
14114,1,68227842,0,0,0
14115,1,68237022,0,0,0
14116,1,68239397,0,0,0
14117,21,68244738,0,0,0
14119,21,68259639,5,0,0
14120,59,68262074,5,1,0
14121,1,68265468,0,0,0
14122,1,68270976,0,0,0
14123,81,68277716,9,2,0
14124,1,68279497,0,0,0
14125,259,68287484,39,9,0
14127,1,68297762,4,0,0
14128,101,68297794,0,0,0
14131,205,68301965,4,1,0
14133,23,68310808,2,0,0
14134,120,68316098,7,1,0
14135,11,68316221,2,0,0
14136,116,68323887,4,8,0
14137,52,68324947,8,7,0
14138,151,68330583,8,1,0
14139,1,68334775,2,0,0
14141,26,68347309,8,0,0
14143,65,68348220,9,7,0
14144,190,68348274,33,11,0
14145,1,68351063,3,0,0
14146,101,68370405,0,0,0
14147,1,68379089,0,0,0
14148,16,68386091,0,0,0
14149,21,68388755,9,0,0
14150,135,68395001,9,14,0
14151,4,68404482,0,0,0
14152,16,68408828,1,0,0
14153,16,68409687,4,0,0
14154,155,68412128,11,28,0
14155,1,68412614,0,0,0
14156,145,68413324,25,44,0
14157,111,68418117,0,0,0
14158,31,68418866,4,0,0
14159,6,68420175,0,0,0
14160,1,68427580,0,0,0
14161,26,68429162,3,1,0
14162,1,68429748,0,0,0
14163,377,68434142,39,58,0
14165,1,68448759,0,0,0
14166,101,68452145,0,0,0
14167,11,68460082,1,0,0
14168,1,68463141,1,0,0
14169,1,68467804,0,0,0
14170,31,68470166,12,0,0
14171,11,68477092,3,0,0
14172,101,68479225,1,0,0
14173,14,68485178,1,0,0
14174,23,68485288,14,1,0
14175,41,68486156,0,0,0
14176,1,68486495,1,0,0
14177,21,68488449,1,0,0
14179,6,68499168,0,0,0
14180,11,68499806,1,0,0
14181,101,68502879,0,0,0
14182,101,68504354,1,0,0
14183,101,68507205,0,1,0
14184,1,68508590,0,0,0
14185,9,68512081,1,0,0
14186,138,68513323,3,5,0
14187,336,68515349,16,10,0
14188,4096,68517300,337,107,0
14189,26,68523532,0,0,0
14190,1,68538162,1,0,0
14191,9,68538607,0,0,0
14192,26,68542362,50,0,0
14193,1,68551745,1,0,0
14194,16,68551857,3,0,0
14195,26,68556440,5,0,0
14196,101,68557377,2,6,0
14197,61,68562009,7,10,0
14198,6,68563395,4,0,0
14200,188,68564873,7,1,0
14201,101,68565609,0,2,0
14202,67,68569367,17,4,0
14203,166,68572452,23,6,0
14204,1,68572559,0,0,0
14205,1,68577077,0,0,0
14206,1,68584530,0,0,0
14207,21,68585706,0,0,0
14208,1,68591579,0,0,0
14209,11,68591986,0,0,0
14210,6,68594031,0,0,0
14212,1,68595667,0,0,0
14213,1,68597274,0,0,0
14214,1,68600383,4,0,0
14215,1,68602032,0,0,0
14216,154,68606607,14,5,0
14218,21,68609839,2,0,0
14219,1,68619133,0,0,0
14222,101,68632577,2,0,0
14223,101,68637313,0,1,0
14224,126,68638019,4,1,0
14225,101,68643369,0,0,0
14226,106,68645778,0,0,0
14227,51,68647232,1,0,0
14228,101,68647936,2,0,0
14229,11,68649397,0,0,0
14230,301,68651117,7,0,0
14231,76,68652291,10,0,0
14232,1,68653697,0,0,0
14233,101,68655875,3,0,0
14234,1,68659096,0,0,0
14235,6,68663384,4,0,0
14236,6,68664286,4,0,0
14238,23,68666434,3,1,0
14239,101,68668429,0,0,0
14241,1,68669349,1,0,0
14242,29,68671120,3,0,0
14243,16,68676200,0,0,0
14244,101,68679359,0,1,0
14245,101,68680747,2,0,0
14246,51,68682762,9,0,0
14247,45,68683567,0,7,0
14249,1,68692250,0,0,0
14250,36,68695893,0,0,0
14253,23,68718099,8,0,0
14254,101,68726401,3,2,0
14255,101,68726716,0,0,0
14257,113,68729988,4,0,0
14259,1,68735345,0,0,0
14260,1,68738472,0,0,0
14261,6,68739555,1,0,0
14262,21,68740804,3,0,0
14263,21,68745443,1,0,0
14266,21,68753469,2,0,0
14267,148,68754396,3,0,0
14268,1,68754677,0,0,0
14269,1,68756994,0,0,0
14270,118,68757069,5,0,0
14271,11,68758272,1,0,0
14272,21,68759788,4,1,0
14273,51,68763168,7,0,0
14274,7,68766245,3,0,0
14275,1,68768684,0,0,0
14276,1,68772377,0,0,0
14277,101,68775993,10,0,0
14278,101,68787177,0,2,0
14279,1,68790853,1,0,0
14280,11,68796029,6,0,0
14282,101,68807191,0,0,0
14283,85,68816878,10,4,0
14284,144,68829607,8,0,0
14285,1,68830053,0,0,0
14286,21,68834632,10,0,0
14287,1,68838489,2,0,0
14288,101,68838859,1,1,0
14289,329,68840430,47,24,1
14290,1,68844794,2,1,0
14291,101,68862492,0,0,0
14292,1,68862837,0,0,0
14293,1,68863380,2,0,0
14294,101,68865423,1,3,0
14296,113,68869918,1,6,0
14297,1,68884207,0,0,0
14299,16,68904134,1,0,0
14300,104,68905494,3,1,0
14303,101,68911567,1,0,0
14304,6,68911679,0,0,0
14305,68,68911793,2,3,0
14306,101,68912084,0,0,0
14307,101,68913721,0,0,0
14309,1,68914135,0,0,0
14310,31,68917430,14,0,0
14312,16,68919395,3,0,0
14313,1,68928616,0,0,0
14314,1,68932313,0,0,0
14315,101,68932368,0,0,0
14317,1,68932912,1,0,0
14318,101,68934298,0,0,0
14319,16,68941373,2,0,0
14320,21,68942302,0,0,0
14321,1,68946387,1,0,0
14323,201,68947025,22,9,0
14324,11,68947725,0,0,0
14325,101,68950651,0,0,0
14326,101,68951528,0,0,0
14327,11,68958521,2,0,0
14328,1,68962097,0,0,0
14329,11,68967003,0,0,0
14330,101,68978995,1,0,0
14331,1,68980735,1,0,0
14332,6,68985079,3,0,0
14333,41,68988279,2,0,0
14335,101,68992814,6,2,0
14337,101,68994807,0,7,0
14339,16,68996747,1,0,0
14340,101,68998859,2,1,0
14341,1,68999925,0,0,0
14342,1,69002250,0,0,0
14343,101,69004264,1,1,0
14344,16,69005470,7,0,0
14345,101,69008145,0,0,0
14346,481,69011437,69,51,3
14347,1,69011590,0,0,0
14348,1,69013702,1,0,0
14350,11,69017248,0,0,0
14352,1,69026466,0,0,0
14353,1,69029007,0,0,0
14354,1,69034641,0,0,0
14355,101,69034892,0,0,0
14356,101,69039347,1,1,0
14357,1,69041034,5,0,0
14358,1,69042024,0,0,0
14359,1,69042136,0,0,0
14360,88,69046178,4,0,0
14361,1,69047030,0,0,0
14362,163,69049714,15,0,0
14363,316,69062357,14,1,0
14364,1,69063029,1,0,0
14366,101,69069037,1,0,0
14367,1,69071201,0,0,0
14368,106,69072780,4,2,0
14369,92,69074903,21,73,0
14370,1,69076738,0,0,0
14372,8,69087476,4,0,0
14373,1,69091903,0,0,0
14375,101,69099617,0,0,0
14376,6,69107125,1,0,0
14377,101,69107659,0,0,0
14378,16,69108388,3,0,0
14379,1,69108797,0,0,0
14381,1,69111099,0,0,0
14382,101,69111543,0,21,0
14383,101,69117713,26,3,0
14384,6,69125249,1,0,0
14385,101,69125942,0,1,0
14387,101,69134169,0,0,0
14388,21,69135895,2,2,0
14389,21,69144733,3,0,0
14390,66,69150982,18,29,0
14391,11,69154428,1,0,0
14392,46,69171585,2,0,0
14393,11,69171801,1,0,0
14395,108,69175217,16,1,0
14396,101,69175559,1,10,0
14397,1,69176831,1,0,0
14398,26,69178719,0,0,0
14400,101,69179575,0,0,0
14401,1,69183267,0,0,0
14402,16,69184326,2,0,0
14403,1,69190087,0,0,0
14404,6,69194910,0,0,0
14405,1,69195274,0,0,0
14406,1,69196383,0,0,0
14407,11,69199744,1,0,0
14409,1,69206857,0,0,0
14411,116,69213056,14,3,0
14412,1,69216514,0,0,0
14413,163,69219542,4,2,0
14414,16,69224221,2,0,0
14415,163,69225313,17,14,0
14417,31,69234844,1,0,0
14418,1,69238959,6,0,0
14419,1,69239465,2,0,0
14420,46,69015897,4,0,0
14421,61,69240589,2,1,0
14422,101,69243318,0,6,0
14423,1,69246097,2,0,0
14424,1,69247458,0,0,0
14425,101,69248477,0,0,0
14426,101,69248840,0,0,0
14427,1,69252988,0,0,0
14428,136,69256283,3,1,0
14429,53,69256971,1,1,0
14430,21,69257037,2,0,0
14433,32,69261213,25,1,0
14434,2694,69261636,193,41,3
14435,1,69262058,0,0,0
14437,101,69267762,1,0,0
14439,16,69272597,1,3,0
14440,54,69273418,6,0,0
14441,16,69273748,6,0,0
14442,101,69277066,0,0,0
14443,293,69279094,120,28,1
14444,99,69279630,2,0,0
14446,6,69284589,5,0,0
14447,46,69288219,4,0,0
14449,11,69301697,2,0,0
14451,1,69306619,0,0,0
14453,101,69311911,0,0,0
14454,146,49580644,10,5,0
14455,1,69313978,1,0,0
14456,139,69318634,6,0,0
14458,136,69321513,6,5,0
14459,1,69324171,2,0,0
14460,51,69324184,9,0,0
14461,11,69326811,0,0,0
14462,23,69328646,3,0,0
14463,447,69330544,34,55,2
14464,120,69336796,9,5,0
14465,23,69341891,6,0,0
14466,1,69342471,1,0,0
14467,1,69345197,1,0,0
14469,21,69351533,3,0,0
14470,11,69354174,0,0,0
14471,9,69359884,2,0,0
14472,6,69363738,2,0,0
14473,60,69363779,4,1,0
14477,9,69389167,0,0,0
14478,131,69390176,2,0,0
14479,126,69391642,2,0,0
14480,11,69393102,0,0,0
14483,1,69410583,0,0,0
14484,103,69414617,2,0,0
14485,101,69414725,2,0,0
14486,1,69417550,0,0,0
14487,42,69422778,1,9,0
14488,106,69425426,5,0,0
14489,1,69427119,1,0,0
14490,1,69429199,4,0,0
14492,6,69433589,0,0,0
14494,101,69443206,2,23,0
14495,13,69444471,12,0,0
14496,1,69450993,1,0,0
14497,101,69451796,1,0,0
14498,128,69455429,10,2,0
14499,118,69456517,3,10,0
14500,29,69456745,17,0,0
14501,41,69463811,1,0,0
14502,1,69468380,1,0,0
14503,1,69475555,1,0,0
14504,6,69481515,4,0,0
14506,82,69494944,33,22,0
14507,36,69501234,1,0,0
14508,101,69521125,2,2,0
14510,113,69530696,3,17,0
14511,1,69537656,0,0,0
14512,101,69538046,0,0,0
14513,1,69539402,1,0,0
14514,153,69554965,45,10,0
14515,126,69556411,5,0,0
14518,1,69558568,0,0,0
14519,241,69566530,4,2,0
14524,101,69575687,0,2,0
14525,250,69572797,51,10,0
14526,106,69578507,3,9,0
14527,31,69582397,16,0,0
14528,26,69583282,0,0,0
14529,119,69588214,17,34,0
14530,63,69592626,3,18,0
14531,1,69595004,1,0,0
14532,119,69597517,51,7,0
14533,1,69598033,0,0,0
14534,133,69600582,8,2,0
14535,1,69601374,0,0,0
14536,18,69601429,4,0,0
14538,1,69604277,1,0,0
14539,101,69619140,0,0,0
14540,26,69620880,5,1,0
14541,68,69621353,4,4,0
14542,1,69627725,0,0,0
14543,1,69635872,6,0,0
14544,1,69644157,0,0,0
14545,21,69644966,1,0,0
14546,307,69646384,195,0,0
14547,1,69648147,0,0,0
14548,36,69648448,3,0,0
14550,133,69653467,13,0,0
14551,101,69661010,0,0,0
14552,101,69664827,3,10,0
14553,1,69672556,0,0,0
14554,28,69673406,6,7,0
14556,94,69677107,29,2,0
14557,44,69683056,17,6,0
14559,1,69684709,0,0,0
14560,271,69686638,88,0,0
14561,21,69692012,27,0,0
14562,16,69693136,1,0,0
14563,135,69693830,6,3,0
14564,1,69696023,2,0,0
14565,11,69697594,0,0,0
14566,41,69701054,4,0,0
14567,1,69701191,1,0,0
14568,101,69702356,2,1,0
14570,1,69705691,0,0,0
14571,1,69706718,1,0,0
14572,101,69708274,0,0,0
14573,11,69708613,0,0,0
14574,156,69708876,3,0,0
14575,1,69710376,2,0,0
14576,1,69714028,0,0,0
14577,11,69714435,2,0,0
14578,101,69714449,0,0,0
14579,18,69714982,1,0,0
14581,101,69718672,0,3,0
14582,87,69719536,38,3,0
14583,27,69720993,0,0,0
14585,1,69725391,0,0,0
14586,6,69727588,2,0,0
14587,41,69730550,6,0,0
14588,1,69737326,0,0,0
14589,73,69740530,8,1,0
14590,91,69740914,10,0,0
14591,31,69744424,14,0,0
14592,101,69748332,0,2,0
14594,16,69757785,7,0,0
14595,141,69758130,1,6,0
14596,101,69758866,1,2,0
14597,1,69760181,0,0,0
14599,16,69762771,4,0,0
14600,13,69766076,2,0,0
14601,101,69766740,0,0,0
14602,21,69771180,7,3,0
14604,38,69773580,8,2,0
14605,101,69774184,2,0,0
14606,128,69774401,4,2,0
14607,13,69775773,11,0,0
14608,101,69777089,0,2,0
14609,1,69777100,0,0,0
14610,101,69777387,4,0,0
14613,1,69778196,1,0,0
14614,71,69780238,2,1,0
14615,1,69783825,0,0,0
14616,126,69785743,7,0,0
14617,1,69786765,0,0,0
14618,114,69788913,5,0,0
14619,1,69790911,1,0,0
14620,101,69793834,0,0,0
14621,106,69794761,1,0,0
14622,11,69798124,0,0,0
14623,1,69801259,0,0,0
14624,6,69803476,5,0,0
14625,1,69808429,10,0,0
14626,23,69809537,1,2,0
14627,108,69809720,5,0,0
14628,101,69818154,0,1,0
14631,13,69825323,3,0,0
14632,101,69826367,0,0,0
14633,1,69828512,0,0,0
14634,6,69832805,0,0,0
14635,21,69835940,3,0,0
14636,11,69836349,3,0,0
14638,36,69846119,3,0,0
14639,56,69848690,11,0,0
14640,763,69849663,89,108,5
14641,101,69849804,3,0,0
14642,21,69851647,2,0,0
14643,138,69852040,4,0,0
14644,6,69852968,9,0,0
14645,88,69860393,10,0,0
14646,190,69862292,10,67,0
14647,11,69864758,0,0,0
14648,11,69864937,3,0,0
14649,53,69868804,8,12,0
14650,209,69869342,48,11,2
14653,312,69877988,24,9,0
14655,81,69880924,0,0,0
14656,101,69881242,0,10,0
14657,101,69881839,0,0,0
14658,1,69883679,1,0,0
14660,148,69885761,5,2,0
14661,279,69886604,62,4,1
14662,101,69892074,0,0,0
14663,11,69911336,0,0,0
14664,1,69912753,0,0,0
14665,26,69917975,6,0,0
14666,68,69919823,11,0,0
14667,21,69920940,1,1,0
14668,1,69923744,0,0,0
14669,11,69924056,1,0,0
14670,101,69929421,1,0,0
14671,101,69931440,0,1,0
14672,123,69932869,4,1,0
14673,111,69935227,3,2,0
14674,154,69935827,38,6,0
14675,802,69938911,75,109,8
14677,1,69943627,6,0,0
14678,1,69944003,0,0,0
14679,223,69945844,27,6,0
14680,101,69950984,0,4,0
14681,6,69953362,0,0,0
14682,86,69953942,6,0,0
14683,6,69954892,1,0,0
14684,16,69956125,1,0,0
14685,1,69956591,0,0,0
14687,21,69959873,2,8,0
14688,1,69962785,0,0,0
14689,26,69965612,2,0,0
14690,21,69966953,0,0,0
14691,1,69970745,0,0,0
14693,111,69984417,1,0,0
14694,18,69987371,3,0,0
14695,11,69988668,2,0,0
14696,101,69994392,0,0,0
14697,21,69996548,0,0,0
14698,1,70018890,1,0,0
14699,169,70027782,20,7,0
14700,1,70028074,0,0,0
14701,61,69977496,21,2,0
14702,1,70040302,0,0,0
14703,1,70043088,2,0,0
14704,101,70045157,0,1,0
14705,20,70052741,20,0,0
14707,116,70056314,2,0,0
14708,1,70057500,0,0,0
14710,101,70063210,4,0,0
14711,1,70065424,0,0,0
14712,1,70077271,0,0,0
14713,1,70089701,0,0,0
14714,1,70089893,4,0,0
14715,38,70098598,4,0,0
14716,101,70106824,0,0,0
14717,101,70117938,0,0,0
14718,101,70118114,0,2,0
14719,6,70118275,6,0,0
14720,101,70120097,0,0,0
14721,101,70122484,0,0,0
14722,6,70124040,2,0,0
14725,1,70133355,0,0,0
14726,1,70138315,4,0,0
14727,149,70140319,3,42,0
14728,178,70141497,11,4,0
14729,319,70141654,54,41,2
14730,1443,70150682,301,386,2
14731,105,70152265,28,37,0
14732,101,70154747,0,0,0
14733,101,70155796,1,0,0
14734,1,70157377,1,0,0
14735,1,70162753,1,0,0
14737,18,70166981,2,1,0
14738,101,70173830,0,1,0
14740,1,70179911,0,0,0
14741,1006,70183411,137,83,104
14743,101,70191754,0,0,0
14744,141,70192078,2,1,0
14745,28,70193907,1,0,0
14746,1,70195937,2,0,0
14747,36,70197281,3,0,0
14749,98,70205505,6,236,0
14750,1,70206939,0,0,0
14751,11,70207499,0,0,0
14753,1,70208773,1,0,0
14754,101,70210813,0,0,0
14755,6,70210855,4,0,0
14756,1,70212432,0,0,0
14757,101,70216273,6,0,0
14760,101,70222484,0,3,0
14762,53,70223904,6,10,0
14763,101,70227444,0,4,0
14764,16,70227698,1,2,0
14765,21,70227866,0,0,0
14766,101,70227937,0,0,0
14767,110,70228692,9,3,0
14768,128,70243384,2,3,0
14769,11,70244237,0,0,0
14770,6,70245471,1,0,0
14771,146,70258651,4,10,3
14772,1,70272871,0,0,0
14773,41,70273747,6,0,0
14774,1,70274800,0,0,0
14776,101,70277831,0,0,0
14777,1,70285855,0,0,0
14779,21,70287791,10,0,0
14780,16,70287880,6,0,0
14781,1,70287975,1,0,0
14782,6,70288622,1,0,0
14783,36,70289585,2,0,0
14784,121,70293791,0,2,0
14785,16,70294917,3,0,0
14786,1,70294937,2,0,0
14787,108,70296003,6,2,0
14790,26,70300672,2,0,0
14791,1,70301188,1,0,0
14793,16,70302717,6,0,0
14794,21,70275463,2,0,0
14795,6,70311290,6,0,0
14796,16,70311363,0,0,0
14797,101,70312070,6,0,0
14800,121,70315140,1,0,0
14801,11,70317827,2,0,0
14802,6,70317980,0,0,0
14803,2241,70319866,121,96,2
14805,1,70320941,0,0,0
14806,101,70322340,0,8,0
14807,53,70326997,11,0,0
14808,51,70333839,6,0,0
14810,121,70346040,3,0,0
14811,101,70349156,0,0,0
14812,1,70349632,0,0,0
14813,21,70355768,0,0,0
14815,3,70356153,8,0,0
14817,26,70362673,2,0,0
14818,1,70362972,0,0,0
14819,21,70370262,2,0,0
14820,101,70371811,0,0,0
14822,1,70374950,0,0,0
14825,1,70381428,0,0,0
14826,244,70381483,29,16,0
14827,1,70383293,2,0,0
14828,116,70383740,6,0,0
14829,101,70386255,0,2,0
14831,39,70388673,4,0,0
14832,1,70388749,0,0,0
14833,101,70389939,5,4,0
14834,6,70393748,4,0,0
14835,51,70394186,2,5,0
14836,312,70401393,73,6,1
14837,8,70404663,5,0,0
14838,31,70405110,43,2,0
14839,222,70405243,6,4,0
14840,101,70405651,0,2,0
14841,101,70408187,1,1,0
14842,6,70408362,0,0,0
14843,196,70411307,27,12,1
14844,1,70415994,1,0,0
14845,301,70419821,5,1,0
14846,118,70421432,4,1,0
14848,1,70428084,3,0,0
14849,11,70431200,1,0,0
14850,1,70431693,1,0,0
14851,1,70433636,0,0,0
14853,101,70443333,6,0,0
14854,1,70449970,0,0,0
14856,11,70459373,6,0,0
14857,879,70461258,126,17,0
14858,101,70462841,0,0,0
14859,1,70463372,1,0,0
14860,1285,70465407,261,94,60
14861,10,70466124,1,0,0
14862,3,70466407,1,0,0
14864,101,70470445,2,0,0
14865,101,70470505,0,0,0
14866,11,70471809,1,0,0
14867,31,70473468,0,0,0
14868,11,70480215,1,0,0
14869,1,70480541,0,0,0
14871,6,70491629,4,0,0
14872,1,70492259,0,0,0
14873,44,70499650,7,1,0
14874,11,70507090,0,0,0
14877,1,70515024,0,0,0
14878,1,70519288,2,0,0
14880,11,70524975,6,0,0
14881,1,70529137,5,0,0
14882,101,70533497,0,0,0
14883,11,70534578,3,0,0
14884,1,70536474,1,0,0
14885,31,70537234,0,0,0
14886,43,70543792,10,0,0
14887,41,70545590,6,6,0
14888,650,70546134,53,70,0
14889,101,70556365,0,0,0
14890,59,70558788,12,0,0
14891,16,70564307,1,0,0
14892,4,70565297,0,0,0
14893,101,70565302,0,4,0
14895,6,70567238,2,0,0
14896,118,70573466,2,13,0
14897,34,70584009,2,0,0
14898,1,70592621,1,0,0
14899,41,70593953,2,0,0
14900,128,70597964,9,2,0
14902,51,70600195,0,0,0
14903,148,70606540,10,2,0
14904,1,70608081,0,0,0
14905,19,70608776,1,0,0
14907,1,70617052,0,0,0
14908,101,70618095,0,0,0
14909,6,70635019,2,0,0
14910,8,70641084,1,0,0
14911,21,70646544,6,0,0
14912,13,70651464,1,0,0
15912,6,70659491,6,0,0
15913,43,70663192,2,1,0
15914,13,70663812,2,0,0
15915,1,70666202,0,0,0
15916,33,70666523,6,1,0
15917,101,70666972,0,0,0
15918,1,70669233,1,0,0
15919,1,70670378,5,0,0
15920,1,70690939,1,0,0
15921,76,70695762,9,11,0
15922,26,70696676,3,0,0
15923,1,70714749,1,0,0
15924,101,70716810,1,0,0
15925,11,70721553,1,0,0
15926,6,70724393,0,0,0
15927,1,70731061,0,0,0
15928,1,70731301,0,0,0
15929,1,70734272,0,0,0
15930,1,70735775,0,0,0
15931,1,70743461,0,0,0
