Id,PostTypeId,CreationDate,Score,ViewCount,OwnerUserId,AnswerCount,CommentCount,FavoriteCount,LastEditorUserId
27100,2,55870315,0,,10872.0,,1,,
27101,1,55871770,1,122.0,10820.0,0.0,4,1.0,
27103,1,55855833,1,867.0,,3.0,8,,
27106,1,55874824,1,224.0,9177.0,0.0,8,,9177.0
27107,2,55875092,1,,7290.0,,0,,
27108,2,55875327,1,,10874.0,,0,,919.0
27110,2,55879009,5,,919.0,,0,,
27111,1,55879427,1,142.0,10875.0,1.0,0,,
27112,1,55880473,3,1037.0,8078.0,3.0,1,,10322.0
27113,2,55880519,0,,7336.0,,0,,7336.0
27115,2,55881908,1,,8089.0,,3,,
27116,1,55882755,3,489.0,10876.0,2.0,0,,
27117,2,55883183,0,,7282.0,,3,,
27118,2,55883448,12,,401.0,,2,,401.0
27119,2,55883718,2,,4505.0,,0,,
27120,1,55884500,2,1120.0,10877.0,2.0,3,1.0,919.0
27121,2,55885337,1,,10630.0,,0,,10630.0
27122,2,55885396,2,,8120.0,,2,,8120.0
27123,2,55885794,4,,8013.0,,1,,
27124,1,55886004,2,85.0,10878.0,0.0,0,,
27125,2,55886440,2,,7282.0,,3,,7282.0
27126,1,55886639,2,157.0,9201.0,1.0,6,,9201.0
27127,1,55887433,6,1600.0,2912.0,2.0,0,2.0,88.0
27128,2,55887982,8,,8013.0,,1,,
27129,2,55888245,0,,1329.0,,2,,
27130,2,55888903,1,,10879.0,,0,,
27131,2,55889314,2,,9322.0,,0,,
27132,1,55889328,1,174.0,10881.0,0.0,1,,5739.0
27133,2,55890705,10,,4843.0,,7,,4843.0
27135,2,55891585,1,,7972.0,,5,,5739.0
27136,1,55891633,0,283.0,10883.0,0.0,2,,919.0
27137,1,55892536,3,133.0,10880.0,1.0,2,1.0,10880.0
27138,1,55895345,2,108.0,10507.0,0.0,0,,
27139,2,55896031,-1,,9914.0,,3,,
27140,1,55897344,1,572.0,10089.0,1.0,2,,4856.0
27142,2,55898258,4,,10885.0,,4,,
27143,2,55898873,0,,10885.0,,0,,
27144,2,55900440,3,,10885.0,,2,,
27145,2,55902854,3,,4479.0,,5,,4479.0
27146,1,55903233,27,1413.0,9007.0,6.0,0,18.0,
27147,2,55904299,1,,3382.0,,5,,3382.0
27148,5,55904929,0,,-1.0,,0,,-1.0
27149,4,55904929,0,,5739.0,,0,,5739.0
27150,2,55905654,4,,10880.0,,5,,9007.0
27152,2,55906853,5,,4862.0,,1,,4862.0
27153,1,55907451,1,499.0,10888.0,2.0,1,1.0,183.0
27154,1,55907896,3,2016.0,7420.0,1.0,2,1.0,858.0
27155,2,55909164,4,,7282.0,,1,,4856.0
27156,2,55910447,2,,7497.0,,1,,
27157,2,55913866,13,,1764.0,,5,,1764.0
27158,2,55913958,2,,1764.0,,4,,1764.0
27159,2,55914394,1,,2310.0,,0,,
27160,2,55917465,8,,1764.0,,2,,9007.0
27162,1,55925673,1,108.0,10889.0,0.0,1,1.0,9651.0
27163,2,55930766,4,,266.0,,2,,
27164,1,55932446,2,521.0,10890.0,1.0,0,2.0,
27165,1,55933396,1,1085.0,10892.0,1.0,0,1.0,3826.0
27166,2,55933880,4,,887.0,,4,,
27167,1,55937010,1,147.0,10893.0,0.0,12,,3826.0
27169,1,55937831,1,661.0,7264.0,1.0,0,1.0,88.0
27170,2,55940170,0,,887.0,,1,,
27171,1,55942712,4,2745.0,9999.0,2.0,3,1.0,930.0
27172,2,55943434,5,,686.0,,1,,930.0
27175,1,55951538,1,200.0,10897.0,1.0,6,2.0,
27176,2,55953911,5,,279.0,,2,,
27177,1,55954197,1,389.0,10899.0,0.0,5,1.0,
27179,2,55959359,1,,2958.0,,0,,
27181,2,55959886,4,,919.0,,0,,919.0
27185,1,55968198,2,731.0,10901.0,3.0,2,0.0,4856.0
27187,2,55969158,1,,9004.0,,0,,
27188,2,55969629,5,,7224.0,,4,,7224.0
27189,1,55970550,1,512.0,9177.0,1.0,7,,9177.0
27190,1,55974157,5,202.0,603.0,1.0,4,,603.0
27191,2,55975498,2,,9651.0,,1,,
27192,1,55976759,2,160.0,5166.0,1.0,0,,5739.0
27193,2,55978797,1,,4908.0,,0,,
27194,2,55978802,4,,5739.0,,1,,
27195,2,55979065,12,,7250.0,,5,,930.0
27196,2,55979899,1,,4908.0,,0,,
27197,1,55980659,2,87.0,368.0,0.0,2,,2970.0
27198,2,55981116,1,,10630.0,,0,,
27199,1,55981355,5,3781.0,253.0,3.0,2,1.0,253.0
27200,2,55981802,3,,7071.0,,1,,
27201,2,55983696,3,,,,0,,
27202,1,55983760,1,152.0,603.0,1.0,0,,603.0
27204,2,55989156,1,,4479.0,,2,,
27205,1,55990627,1,1847.0,10918.0,1.0,0,,930.0
27206,1,55990861,3,641.0,9174.0,2.0,0,1.0,9174.0
27207,2,55998284,3,,493.0,,3,,
27208,1,55999073,3,130.0,10904.0,1.0,0,,7290.0
27209,2,55999139,10,,9394.0,,3,,
27210,1,56000773,4,364.0,7169.0,3.0,4,1.0,7169.0
27211,1,56001176,3,1382.0,10905.0,2.0,4,0.0,10905.0
27212,1,56006270,5,169.0,10354.0,1.0,4,2.0,
27213,1,56007094,4,496.0,9007.0,1.0,6,,9007.0
27214,1,56007923,2,141.0,10787.0,1.0,8,1.0,10787.0
27215,1,56008156,6,724.0,9342.0,2.0,1,1.0,4856.0
27216,2,56008798,1,,7972.0,,3,,
27217,2,56008899,2,,4479.0,,2,,4479.0
27218,2,56009868,4,,183.0,,1,,
27219,2,56010706,3,,10907.0,,0,,
27220,2,56010802,7,,9007.0,,7,,9007.0
27221,2,56010813,6,,601.0,,1,,601.0
27223,2,56011437,3,,10908.0,,0,,
27226,2,56018059,0,,966.0,,0,,966.0
27227,1,56018733,1,113.0,8333.0,0.0,1,,449.0
27228,1,56021846,3,188.0,10037.0,0.0,0,,9651.0
27229,1,56024767,1,131.0,10064.0,1.0,1,,
27230,1,56025354,5,218.0,9899.0,1.0,6,,
27231,2,56027391,1,,557.0,,1,,
27232,2,56031091,1,,10479.0,,0,,
27233,2,56032707,3,,4843.0,,1,,
27234,2,56035911,1,,4843.0,,1,,4843.0
27235,1,56036324,3,227.0,10914.0,2.0,2,,
27236,2,56036654,4,,10914.0,,1,,
27237,1,39193957,24,3357.0,52371.0,7.0,5,8.0,
27238,2,39195321,4,,4690.0,,0,,
27239,2,39196237,5,,1105.0,,0,,
27240,2,39197558,5,,3794.0,,1,,
27241,2,39202048,11,,6793.0,,1,,
27242,2,39207875,4,,468.0,,0,,
27243,2,39276933,1,,6877.0,,0,,
27244,2,45225366,2,,3794.0,,0,,
27245,2,56037527,4,,7169.0,,1,,
27246,1,56038166,-2,189.0,10915.0,1.0,1,,279.0
27248,1,56036458,2,387.0,10829.0,1.0,7,,10829.0
27249,2,56039465,3,,279.0,,4,,
27250,2,56041060,3,,9651.0,,1,,
27251,2,56041350,2,,2129.0,,2,,
27252,2,56041874,3,,7290.0,,2,,
27254,1,56042600,5,194.0,10917.0,2.0,4,1.0,4479.0
27255,1,56043076,4,110.0,10914.0,1.0,1,,
27256,1,56045055,1,3574.0,10771.0,1.0,1,,183.0
27257,1,56045857,2,944.0,10920.0,1.0,5,,4856.0
27258,2,56046026,1,,10790.0,,9,,10790.0
27259,1,56047468,1,974.0,10790.0,1.0,0,1.0,10790.0
27260,2,56047905,4,,686.0,,0,,
27261,1,56048394,2,347.0,6072.0,2.0,1,,7290.0
27262,2,56048839,3,,686.0,,1,,
27263,2,56048918,2,,4505.0,,0,,
27264,2,56049150,4,,7290.0,,0,,
27265,2,56049642,4,,4505.0,,1,,
27266,1,56051321,2,4637.0,7282.0,2.0,0,1.0,7282.0
27267,2,56051903,5,,10524.0,,1,,
27268,2,56051940,6,,4856.0,,5,,4856.0
27269,2,56053165,4,,4505.0,,2,,
27270,2,56055188,2,,8453.0,,2,,
27271,1,56059209,1,121.0,10923.0,0.0,2,,22468.0
27272,2,56060191,3,,7555.0,,0,,
27273,1,56060843,4,443.0,10924.0,0.0,0,1.0,21599.0
27274,1,56062781,2,381.0,4426.0,1.0,1,,4426.0
27275,1,56064319,1,70.0,8565.0,1.0,0,,
27276,1,56064346,3,412.0,5264.0,2.0,2,1.0,5264.0
27277,2,56065836,5,,2111.0,,1,,
27279,1,56069890,6,242.0,795.0,0.0,5,,
27280,2,56070163,2,,2958.0,,2,,
27281,1,56078830,4,146.0,5729.0,1.0,6,,930.0
27282,2,56084026,3,,7972.0,,1,,7972.0
27283,1,56086832,6,563.0,966.0,3.0,3,,966.0
27284,2,56091172,1,,2658.0,,0,,
27285,2,56092637,1,,8373.0,,0,,
27287,1,56106077,0,123.0,10934.0,1.0,1,,3826.0
27288,1,56111368,2,648.0,10935.0,2.0,3,1.0,3826.0
27290,2,56117030,1,,2392.0,,1,,
27291,2,56117900,2,,,,4,,
27292,1,56119586,2,114.0,3125.0,0.0,0,,88.0
27293,1,56122383,5,329.0,6250.0,1.0,0,3.0,88.0
27294,1,56122654,11,298.0,10939.0,2.0,3,2.0,88.0
27295,2,56123726,1,,686.0,,12,,
27296,2,56125118,1,,686.0,,1,,
27297,1,56125682,3,989.0,5464.0,2.0,2,,88.0
27298,2,56125969,1,,9007.0,,0,,
27299,1,56127039,2,742.0,10416.0,1.0,0,1.0,
27300,1,56129984,6,4574.0,5464.0,2.0,0,6.0,28666.0
27301,2,56130886,3,,10205.0,,0,,
27302,2,56131712,2,,5739.0,,2,,
27303,1,56134563,1,900.0,10508.0,3.0,0,1.0,686.0
27304,1,56135705,1,129.0,10941.0,1.0,2,,10941.0
27305,2,56136099,2,,930.0,,1,,
27307,2,56136264,4,,7290.0,,1,,
27308,1,56141805,1,231.0,10944.0,0.0,0,1.0,930.0
27309,1,56142249,2,438.0,10945.0,1.0,5,1.0,
27310,2,56145767,13,,930.0,,3,,930.0
27313,1,56149910,4,944.0,8783.0,2.0,3,1.0,4856.0
27314,2,56150646,2,,7828.0,,0,,
27315,1,56153857,0,48.0,297.0,1.0,2,,
27317,2,56159590,4,,8242.0,,10,,
27318,1,56164918,2,905.0,10939.0,3.0,3,,4856.0
27320,2,56166831,7,,4856.0,,2,,4856.0
27321,2,56177668,1,,5739.0,,2,,5739.0
27322,1,56178871,1,517.0,5464.0,1.0,2,0.0,4856.0
27323,1,56181654,1,318.0,10591.0,1.0,2,,
27324,1,56183380,0,339.0,10949.0,1.0,0,,919.0
27325,1,56184163,2,559.0,5836.0,1.0,4,,
27326,2,56184525,9,,10950.0,,0,,
27327,2,56184850,6,,159.0,,4,,
27328,2,56186809,4,,159.0,,3,,
27329,1,56188523,2,68.0,7603.0,1.0,2,,7603.0
27330,2,56189454,3,,3277.0,,1,,
27331,2,56194788,2,,,,0,,
27332,1,56194841,6,13244.0,10785.0,3.0,0,7.0,582.0
27333,2,56197515,1,,6547.0,,1,,
27334,1,39209595,3,88.0,6877.0,2.0,2,,
27335,2,39236931,4,,6793.0,,0,,
27336,2,39332725,2,,1105.0,,0,,
27337,1,56201567,2,245.0,10952.0,3.0,0,,9651.0
27338,2,56204936,4,,3382.0,,4,,3382.0
27340,2,56211616,19,,5739.0,,0,,
27341,1,56211720,3,187.0,9728.0,2.0,4,2.0,9728.0
27342,2,56214369,4,,4856.0,,3,,4856.0
27343,2,56215183,1,,10736.0,,0,,
27344,2,56216582,0,,3382.0,,2,,3382.0
27345,1,56218176,24,3273.0,364.0,2.0,2,6.0,
27346,1,56219752,4,761.0,10210.0,1.0,5,2.0,22047.0
27347,2,56220917,0,,5739.0,,1,,
27348,2,56221059,4,,1036.0,,0,,
27349,2,56221448,3,,1036.0,,0,,
27350,2,56224010,3,,5429.0,,5,,5429.0
27351,1,56224820,2,761.0,7119.0,1.0,0,3.0,7119.0
27352,2,56230899,4,,2817.0,,0,,2817.0
27353,2,56231706,2,,7972.0,,0,,7972.0
27354,1,56231729,6,1373.0,10749.0,3.0,0,,183.0
27355,2,56232021,3,,930.0,,0,,
27356,1,56233076,3,453.0,10960.0,2.0,1,,9651.0
27357,2,56233647,7,,3382.0,,0,,
27358,2,56235031,4,,9253.0,,0,,
27359,2,56235340,8,,5429.0,,3,,5429.0
27360,2,56235619,7,,9253.0,,2,,26708.0
27361,1,56236949,7,2571.0,2817.0,3.0,0,3.0,
27362,2,56242747,1,,666.0,,0,,
27363,1,56243738,1,93.0,7420.0,1.0,0,,
27366,2,56249077,0,,10210.0,,0,,
27367,2,56249245,0,,8927.0,,5,,
27368,2,56251298,1,,8927.0,,1,,8927.0
27369,2,56251388,4,,8336.0,,3,,
27370,2,56255406,0,,5739.0,,1,,
27371,1,56260680,-3,198.0,10966.0,1.0,2,,930.0
27372,1,56261229,2,1548.0,6142.0,1.0,1,,183.0
27373,2,56262706,1,,8927.0,,8,,
27374,2,56268555,17,,8927.0,,4,,8927.0
27376,2,56271395,2,,183.0,,2,,
27377,1,56273074,0,170.0,5405.0,0.0,7,,
27378,1,56275500,5,357.0,10971.0,3.0,2,,5739.0
27379,1,56276215,0,44.0,10972.0,0.0,2,,930.0
27380,2,56278733,4,,930.0,,4,,930.0
27381,2,56281723,3,,10524.0,,0,,
27382,2,56282783,6,,7972.0,,4,,
27384,1,56287654,3,440.0,10974.0,0.0,0,,930.0
27385,1,56238064,0,79.0,4263.0,1.0,3,,2970.0
27386,2,56241575,1,,2129.0,,2,,
27387,1,56293203,3,139.0,6489.0,2.0,2,1.0,
27388,1,56293625,6,115.0,10976.0,1.0,2,1.0,10976.0
27389,1,56294173,2,287.0,7603.0,1.0,0,,7603.0
27390,2,56295485,4,,279.0,,0,,
27392,2,56296594,3,,7555.0,,1,,7555.0
27393,1,56297393,0,284.0,961.0,0.0,3,,88.0
27394,1,56299011,-6,113.0,10785.0,1.0,3,,9651.0
27395,2,56299026,1,,5739.0,,0,,
27396,1,56299227,4,155.0,10829.0,1.0,0,,
27397,2,56299468,5,,5739.0,,0,,
27398,2,56299614,3,,264.0,,0,,
27399,1,56300624,5,926.0,10966.0,1.0,11,2.0,919.0
27400,1,56301004,5,2282.0,197.0,1.0,0,,2970.0
27401,1,56302044,4,426.0,10978.0,1.0,4,,2970.0
27402,1,56302480,1,142.0,6072.0,0.0,9,,2970.0
27403,2,56302551,3,,4856.0,,10,,4856.0
27404,1,56305802,0,151.0,10960.0,0.0,7,,9651.0
27405,2,56310845,2,,919.0,,2,,
27406,1,56312550,4,501.0,10980.0,2.0,0,1.0,
27407,1,56314728,3,153.0,10981.0,0.0,2,,
27410,1,56319842,0,224.0,2860.0,1.0,2,0.0,
27411,2,56321570,6,,930.0,,2,,930.0
27412,2,56321655,1,,10983.0,,1,,
27414,1,56322872,0,214.0,10985.0,2.0,0,,9651.0
27415,2,56323115,2,,9444.0,,0,,
27416,2,56324662,0,,10986.0,,0,,
27417,1,56325318,3,3996.0,862.0,1.0,2,1.0,17230.0
27418,1,39381980,13,309.0,5373.0,2.0,4,1.0,1036.0
27419,2,39383304,9,,1105.0,,1,,
27420,1,56325530,2,332.0,6300.0,2.0,0,,6300.0
27421,2,56326705,5,,7290.0,,5,,7290.0
27422,2,56327652,3,,10172.0,,1,,
27425,2,56329740,4,,334.0,,4,,
27426,1,56331440,7,4732.0,9680.0,1.0,1,,
27427,2,56332216,13,,4856.0,,7,,4856.0
27428,1,56335749,2,156.0,179.0,2.0,5,,
27429,1,56336283,6,1071.0,179.0,2.0,5,3.0,179.0
27430,1,56339164,2,180.0,10939.0,2.0,14,,88.0
27431,1,56340398,2,231.0,10990.0,1.0,10,,
27432,2,56342637,2,,9174.0,,4,,9174.0
27435,1,56344519,1,507.0,10992.0,2.0,0,,919.0
27436,1,56345057,6,4951.0,9177.0,1.0,11,5.0,4856.0
27437,2,56346373,12,,4856.0,,3,,4856.0
27438,2,56346870,2,,858.0,,9,,858.0
27439,2,56349182,4,,7497.0,,0,,
27440,2,56349704,2,,795.0,,1,,
27441,2,56350087,1,,7644.0,,0,,
27442,1,56353349,3,1484.0,5464.0,3.0,2,2.0,88.0
27443,1,56353948,5,1431.0,5464.0,1.0,0,3.0,88.0
27444,2,56354498,3,,8402.0,,0,,
27445,2,56354862,10,,3019.0,,0,,3019.0
27446,1,56359338,3,775.0,10994.0,2.0,8,3.0,10994.0
27447,1,56362596,1,140.0,10995.0,2.0,2,,10995.0
27448,1,56362924,5,261.0,10484.0,1.0,5,,10484.0
27449,2,56367649,1,,6993.0,,4,,
27450,1,56367684,1,489.0,10996.0,1.0,5,,88.0
27452,1,56368654,0,2711.0,10997.0,2.0,2,,22047.0
27453,2,56369872,5,,4376.0,,4,,4376.0
27454,1,56371918,4,5543.0,7119.0,1.0,0,1.0,
27455,1,56372633,9,236.0,10999.0,1.0,4,1.0,6575.0
27456,2,56373042,7,,887.0,,3,,
27457,2,56373057,3,,10210.0,,1,,
27458,2,56375179,2,,4253.0,,7,,
27459,2,56375585,9,,3835.0,,3,,3835.0
27460,2,56375954,0,,10500.0,,1,,
27461,1,56377570,0,260.0,11000.0,1.0,2,,2970.0
27462,2,56380323,-2,,11001.0,,3,,2970.0
27463,2,56380624,1,,887.0,,0,,
27464,2,56381841,3,,279.0,,2,,279.0
27465,1,56385401,0,354.0,11003.0,3.0,1,,17230.0
27466,2,56387538,1,,11004.0,,0,,
27467,1,56388525,-1,95.0,7872.0,1.0,9,,7872.0
27471,1,56394658,3,92.0,10597.0,1.0,1,,264.0
27472,2,56394930,2,,8927.0,,1,,
27473,2,56395769,2,,1229.0,,1,,
27474,1,56396850,2,731.0,11007.0,1.0,4,1.0,2970.0
27475,1,56397133,1,132.0,11009.0,1.0,4,,919.0
27476,1,56398443,2,161.0,10747.0,1.0,2,,
27478,1,56399760,1,266.0,11011.0,1.0,0,,
27479,1,56401124,6,174.0,10999.0,1.0,9,3.0,930.0
27480,1,56401599,1,88.0,10979.0,0.0,2,,10979.0
27481,2,56403876,4,,71.0,,8,,71.0
27482,1,39224791,6,1620.0,6877.0,2.0,4,,
27483,2,45225467,1,,3794.0,,2,,
27484,2,45492584,0,,,,0,,
27485,2,56404656,2,,264.0,,0,,264.0
27486,2,56404757,4,,10496.0,,0,,10496.0
27487,2,56405812,1,,6633.0,,0,,
27488,2,56406035,2,,401.0,,0,,
27490,2,56409227,4,,71.0,,2,,
27491,2,56409960,0,,3382.0,,0,,3382.0
27492,1,56412871,1,105.0,9216.0,0.0,2,,
27493,2,56413530,3,,8413.0,,0,,8413.0
27494,1,56416705,5,181.0,11014.0,1.0,0,1.0,
27495,1,56417967,45,17382.0,10683.0,9.0,8,27.0,509.0
27496,2,56418534,9,,8413.0,,2,,8413.0
27497,2,56418781,37,,8927.0,,12,,
27498,2,56419181,6,,5836.0,,5,,
27500,1,56421588,2,69.0,10939.0,1.0,3,1.0,
27502,1,56422587,2,151.0,5464.0,0.0,0,,
27503,1,56423310,0,167.0,11016.0,2.0,3,1.0,6029.0
27504,2,56428674,0,,8401.0,,2,,
27505,2,56430167,2,,7290.0,,0,,
27506,1,56433657,4,183.0,2150.0,2.0,3,1.0,
27507,2,56438897,33,,5264.0,,2,,5264.0
27508,1,56440585,1,177.0,9007.0,2.0,2,,
27509,2,56440701,5,,8927.0,,1,,8927.0
27510,2,56442060,1,,264.0,,0,,
27511,1,56442491,1,4252.0,5464.0,2.0,0,1.0,
27512,1,56442793,10,369.0,9007.0,3.0,9,3.0,17230.0
27513,2,56442920,3,,966.0,,1,,3293.0
27514,2,56443723,2,,1048.0,,5,,1048.0
27515,1,49736214,2,20.0,,0.0,4,,
27517,2,56449031,0,,4479.0,,0,,
27539,1,56454612,3,140.0,9174.0,1.0,4,,9174.0
27540,1,56454647,4,267.0,10697.0,2.0,4,1.0,10697.0
27542,2,56455926,4,,179.0,,0,,
27543,2,56456659,2,,,,1,,
27544,2,56457159,5,,1739.0,,0,,
27545,2,56459124,3,,10524.0,,2,,
27546,1,56460550,1,629.0,10790.0,0.0,4,,
27547,2,56462306,1,,10829.0,,0,,
27548,2,56463613,3,,2392.0,,0,,
27549,2,56463889,1,,10210.0,,0,,
27550,1,56464980,5,215.0,10657.0,1.0,3,1.0,919.0
27551,2,56465519,10,,4856.0,,7,,4856.0
27552,2,56466140,1,,279.0,,6,,279.0
27553,1,56468460,16,3150.0,10829.0,4.0,2,11.0,10829.0
27554,1,56469589,1,266.0,11031.0,2.0,6,0.0,7290.0
27555,2,56471053,10,,656.0,,3,,
27557,2,56471626,2,,4856.0,,0,,
27558,1,56472274,0,1040.0,10377.0,0.0,4,,3826.0
27559,2,56473919,4,,7071.0,,0,,
27560,1,56474973,1,928.0,11031.0,1.0,0,,
27561,2,56475497,12,,7290.0,,2,,
27562,1,56475685,2,221.0,11035.0,0.0,0,,449.0
27563,2,56475700,2,,11032.0,,0,,
27566,2,56477923,5,,11032.0,,3,,7290.0
27567,2,56478791,0,,11032.0,,0,,
27568,2,56479033,3,,7290.0,,0,,7290.0
27569,1,56479317,1,211.0,3269.0,0.0,3,,930.0
27570,2,56479666,2,,11032.0,,0,,11032.0
27571,2,56480600,1,,11032.0,,0,,11032.0
27572,1,56480740,1,1149.0,11039.0,1.0,3,0.0,10322.0
27573,1,56481969,2,106.0,11040.0,0.0,6,1.0,11040.0
27574,2,56482099,2,,11032.0,,0,,
27577,2,56483553,2,,11032.0,,0,,
27579,2,56484642,1,,11032.0,,5,,
27580,1,56486165,2,302.0,8694.0,1.0,5,,
27581,2,56487453,4,,3748.0,,2,,
27583,2,56490848,4,,5739.0,,3,,
27584,2,56494387,3,,919.0,,2,,919.0
27585,2,56497422,1,,5739.0,,1,,
27586,1,56498699,8,302.0,5836.0,3.0,2,,88.0
27587,2,56499277,0,,11032.0,,0,,
27588,1,56500629,1,507.0,11047.0,2.0,2,,2970.0
27589,1,56501232,24,1221.0,,6.0,1,6.0,
27590,2,56501808,5,,7290.0,,0,,
27591,2,56501967,3,,11032.0,,2,,
27592,2,56502517,1,,4479.0,,2,,
27593,2,56502759,15,,5836.0,,1,,10875.0
27594,2,56502770,12,,4754.0,,4,,
27595,2,56504441,1,,11032.0,,0,,
27596,2,56504713,3,,9394.0,,2,,9394.0
27597,2,56504907,2,,7290.0,,0,,
27598,2,56505797,4,,11032.0,,0,,
27599,2,56506017,2,,9174.0,,0,,9174.0
27600,2,56506697,5,,11032.0,,6,,509.0
27603,2,56511241,2,,7555.0,,1,,7555.0
27604,2,56511958,2,,11032.0,,3,,1390.0
27605,2,56515034,1,,1764.0,,0,,
27606,2,56517256,9,,4253.0,,1,,
27607,1,56522992,4,473.0,3903.0,1.0,2,2.0,930.0
27608,2,56526136,3,,4479.0,,4,,
27609,1,56528474,1,131.0,11054.0,1.0,0,,
27610,1,56528534,7,4723.0,10227.0,2.0,0,4.0,36515.0
27611,2,56529244,6,,183.0,,8,,183.0
27612,2,56532457,3,,7497.0,,4,,
27613,2,56532563,2,,11052.0,,0,,509.0
27615,1,56533236,5,381.0,11057.0,4.0,6,0.0,
27617,1,56537748,4,395.0,8402.0,1.0,9,1.0,2116.0
27618,1,56541319,1,141.0,11059.0,0.0,4,,3826.0
27619,2,56542354,6,,686.0,,3,,
27620,2,56546024,3,,3488.0,,1,,3488.0
27621,1,56546449,1,474.0,9231.0,0.0,1,,930.0
27622,1,56551281,3,176.0,10963.0,1.0,4,1.0,10963.0
27623,2,56551432,2,,179.0,,0,,
27624,1,56552170,0,708.0,3140.0,1.0,5,,805.0
27625,1,56554208,5,232.0,11061.0,1.0,1,1.0,
27626,1,56554268,0,35.0,11031.0,0.0,2,0.0,11031.0
27627,1,56555108,4,576.0,11030.0,3.0,0,2.0,11030.0
27631,2,56557500,2,,4856.0,,0,,
27632,2,56557616,1,,11032.0,,0,,
27633,2,56558000,0,,11032.0,,4,,
27634,2,56558067,4,,10524.0,,3,,10524.0
27635,2,56558552,1,,11032.0,,0,,
27636,2,56559155,1,,11032.0,,18,,4856.0
27638,2,56559898,1,,11032.0,,1,,
27640,1,56559963,0,85.0,8809.0,0.0,2,,
27641,2,56560353,0,,11032.0,,2,,4856.0
27644,2,56561359,1,,11032.0,,1,,4856.0
27645,2,56561907,1,,7290.0,,0,,7290.0
27646,2,56562296,0,,11032.0,,0,,
27647,1,56562419,5,132.0,11064.0,2.0,0,1.0,11064.0
27648,2,56562509,1,,11032.0,,2,,
27650,1,56563704,0,389.0,11067.0,1.0,0,,
27651,1,56563755,10,3548.0,9651.0,3.0,5,6.0,919.0
27652,2,56563971,0,,11032.0,,0,,4856.0
27653,2,56564231,2,,6633.0,,0,,
27654,2,56564375,4,,11032.0,,0,,4856.0
27655,1,56566690,6,2278.0,11068.0,3.0,1,3.0,22047.0
27656,1,56567067,9,1489.0,11032.0,0.0,10,6.0,919.0
27657,2,56568124,4,,919.0,,2,,919.0
27658,2,56568218,8,,11032.0,,2,,4856.0
27659,2,56568819,2,,887.0,,0,,
27660,2,56569760,3,,11032.0,,3,,4856.0
27661,2,56570942,1,,11070.0,,4,,11070.0
27662,1,39066354,36,2245.0,3488.0,8.0,2,24.0,
27663,2,39091287,13,,2116.0,,1,,
27664,2,39207074,6,,6877.0,,4,,
27665,2,41987578,1,,5494.0,,0,,
27666,2,42047441,3,,11071.0,,0,,
27667,1,51779264,5,3626.0,6146.0,2.0,0,2.0,
27668,2,51786296,7,,9187.0,,3,,
27669,2,51824976,2,,7071.0,,0,,
27670,1,39833886,2,47.0,6877.0,2.0,1,,4856.0
27671,2,41986104,2,,5494.0,,1,,
27672,1,40212793,4,2244.0,36602.0,3.0,1,2.0,
27673,2,40215528,-1,,7174.0,,1,,
27674,2,40223044,0,,7174.0,,0,,
27675,2,40228285,7,,3794.0,,0,,
27676,1,39207843,3,41.0,6877.0,1.0,3,,4856.0
27677,1,39207317,2,1358.0,6877.0,2.0,2,,
27678,2,47190105,1,,,,0,,
27679,1,53486165,1,96.0,6146.0,2.0,1,1.0,
27680,2,53509836,0,,3794.0,,0,,
27681,2,53523289,4,,9187.0,,2,,
27682,1,53345504,11,25055.0,,6.0,0,1.0,
27683,2,53360988,12,,11060.0,,1,,
27684,2,53507370,6,,11073.0,,2,,
27685,1,51571903,1,103.0,,1.0,2,,
27686,2,51643346,2,,9187.0,,0,,
27687,2,56572838,0,,279.0,,5,,
27688,2,56573679,14,,8724.0,,4,,
27689,2,56573703,3,,11032.0,,1,,2970.0
27691,1,56573886,10,10234.0,7964.0,2.0,0,7.0,
27692,2,56574175,2,,11032.0,,1,,11032.0
27693,2,56574633,53,,5739.0,,7,,5739.0
27694,2,56574800,1,,11032.0,,0,,
27695,1,56576608,2,256.0,5191.0,3.0,0,,5191.0
27698,1,56577090,0,135.0,8402.0,1.0,9,,2116.0
27699,2,56577206,5,,11032.0,,2,,
27700,1,56577570,0,461.0,7795.0,1.0,5,,7795.0
27701,2,56577934,1,,686.0,,2,,
27702,2,56578216,7,,686.0,,4,,
27703,1,56578353,0,78.0,11072.0,0.0,4,1.0,
27704,2,56579032,6,,5739.0,,1,,
27705,2,56579354,1,,11032.0,,0,,
27706,2,56579822,2,,1764.0,,1,,
27708,2,56580942,1,,9253.0,,0,,
27709,2,56581329,11,,401.0,,9,,401.0
27710,2,56581643,4,,401.0,,0,,
27711,2,56582102,0,,11032.0,,0,,
27712,2,56582140,1,,401.0,,0,,
27713,2,56583456,6,,11032.0,,0,,
27714,2,56584577,0,,11032.0,,3,,11032.0
27715,2,56585014,0,,11032.0,,0,,
27716,2,56585640,6,,159.0,,12,,159.0
27718,2,56586204,2,,11032.0,,7,,2970.0
27720,2,56595781,1,,11032.0,,0,,
27721,1,56596945,4,5096.0,10227.0,2.0,2,2.0,10227.0
27722,2,56598094,0,,8137.0,,2,,
27723,2,56598319,3,,7290.0,,4,,7290.0
27724,1,56599829,27,8647.0,8289.0,8.0,2,16.0,
27725,2,56600033,1,,11032.0,,0,,
